"band1","band2","band3","band4","band5","band6","band7","band8","band9","band10","band11","band12","band13"
6.91660422069894e-310,6.91660422070684e-310,6.91660422071475e-310,6.91660422072265e-310,6.9166042207353e-310,6.91660422074321e-310,6.91660422075111e-310,6.91660422075902e-310,6.91660422076692e-310,6.91660422077483e-310,6.91660422078273e-310,6.91660422079064e-310,2227
6.91660422080645e-310,6.91660422081435e-310,6.91660422082226e-310,6.91660422083016e-310,6.91660422083807e-310,6.91660422084597e-310,6.91660422085388e-310,6.91660422086178e-310,6.91660422086969e-310,6.91660422087759e-310,6.9166042208855e-310,6.9166042208934e-310,2228
6.91660422090921e-310,6.91660422091712e-310,6.91660422092502e-310,6.91660422093767e-310,6.91660422094557e-310,6.91660422095348e-310,6.91660422096138e-310,6.91660422096929e-310,6.91660422097719e-310,6.9166042209851e-310,6.916604220993e-310,6.91660422100091e-310,2229
6.91660422101672e-310,6.91660422102463e-310,6.91660422103253e-310,6.91660422104044e-310,6.91660422104834e-310,6.91660422105625e-310,6.91660422106415e-310,6.91660422107206e-310,6.91660422107996e-310,6.91660422108787e-310,6.91660422109577e-310,6.91660422110368e-310,2230
6.91660422111949e-310,6.91660422112739e-310,6.91660422114004e-310,6.91660422114794e-310,6.91660422115585e-310,6.91660422116375e-310,6.91660422117166e-310,6.91660422117956e-310,6.91660422118747e-310,6.91660422119537e-310,6.91660422120328e-310,6.91660422121118e-310,2231
6.91660422122699e-310,6.9166042212349e-310,6.9166042212428e-310,6.91660422125071e-310,6.91660422125861e-310,6.91660422126652e-310,6.91660422127442e-310,6.91660422128233e-310,6.91660422129023e-310,6.91660422129814e-310,6.91660422130604e-310,6.91660422131395e-310,2232
6.91660422132976e-310,6.91660422134241e-310,6.91660422135031e-310,6.91660422135822e-310,6.91660422136612e-310,6.91660422137403e-310,6.91660422138193e-310,6.91660422138984e-310,6.91660422139774e-310,6.91660422140565e-310,6.91660422141355e-310,6.91660422142146e-310,2233
6.91660422143727e-310,6.91660422144517e-310,6.91660422145308e-310,6.91660422146098e-310,6.91660422146889e-310,6.91660422147679e-310,6.9166042214847e-310,6.9166042214926e-310,6.91660422150051e-310,6.91660422150841e-310,6.91660422151632e-310,6.91660422152422e-310,2234
6.91660422154478e-310,6.91660422155268e-310,6.91660422156059e-310,6.91660422156849e-310,6.9166042215764e-310,6.9166042215843e-310,6.91660422159221e-310,6.91660422160011e-310,6.91660422160802e-310,6.91660422161592e-310,6.91660422162383e-310,6.91660422163173e-310,2235
6.91660422164754e-310,6.91660422165545e-310,6.91660422166335e-310,6.91660422167126e-310,6.91660422167916e-310,6.91660422168707e-310,6.91660422169497e-310,6.91660422170288e-310,6.91660422171078e-310,6.91660422171869e-310,6.91660422172659e-310,6.9166042217345e-310,2236
6.91660422175505e-310,6.91660422176296e-310,6.91660422177086e-310,6.91660422177877e-310,6.91660422178667e-310,6.91660422179458e-310,6.91660422180248e-310,6.91660422181039e-310,6.91660422181829e-310,6.9166042218262e-310,6.9166042218341e-310,6.91660422184201e-310,2237
6.91660422185782e-310,6.91660422186572e-310,6.91660422187363e-310,6.91660422188153e-310,6.91660422188944e-310,6.91660422189734e-310,6.91660422190525e-310,6.91660422191315e-310,6.91660422192106e-310,6.91660422192896e-310,6.91660422193687e-310,6.91660422194952e-310,2238
6.91660422196533e-310,6.91660422197323e-310,6.91660422198114e-310,6.91660422198904e-310,6.91660422199695e-310,6.91660422200485e-310,6.91660422201276e-310,6.91660422202066e-310,6.91660422202857e-310,6.91660422203647e-310,6.91660422204438e-310,6.91660422205228e-310,2239
6.91660422206809e-310,6.916604222076e-310,6.9166042220839e-310,6.91660422209181e-310,6.91660422209971e-310,6.91660422210762e-310,6.91660422211552e-310,6.91660422212343e-310,6.91660422213133e-310,6.91660422213924e-310,6.91660422215189e-310,6.91660422215979e-310,2240
6.9166042221756e-310,6.91660422218351e-310,6.91660422219141e-310,6.91660422219932e-310,6.91660422220722e-310,6.91660422221513e-310,6.91660422222303e-310,6.91660422223094e-310,6.91660422223884e-310,6.91660422224675e-310,6.91660422225465e-310,6.91660422226256e-310,2241
6.91660422227837e-310,6.91660422228627e-310,6.91660422229418e-310,6.91660422230208e-310,6.91660422230999e-310,6.91660422231789e-310,6.9166042223258e-310,6.9166042223337e-310,6.91660422234161e-310,6.91660422235425e-310,6.91660422236216e-310,6.91660422237006e-310,2242
6.91660422238587e-310,6.91660422239378e-310,6.91660422240168e-310,6.91660422240959e-310,6.91660422241749e-310,6.9166042224254e-310,6.91660422243331e-310,6.91660422244121e-310,6.91660422244912e-310,6.91660422245702e-310,6.91660422246493e-310,6.91660422247283e-310,2243
6.91660422248864e-310,6.91660422249655e-310,6.91660422250445e-310,6.91660422251236e-310,6.91660422252026e-310,6.91660422252817e-310,6.91660422253607e-310,6.91660422254398e-310,6.91660422255662e-310,6.91660422256453e-310,6.91660422257243e-310,6.91660422258034e-310,2244
6.91660422259615e-310,6.91660422260405e-310,6.91660422261196e-310,6.91660422261986e-310,6.91660422262777e-310,6.91660422263567e-310,6.91660422264358e-310,6.91660422265148e-310,6.91660422265939e-310,6.91660422266729e-310,6.9166042226752e-310,6.9166042226831e-310,2245
6.91660422269891e-310,6.91660422270682e-310,6.91660422271472e-310,6.91660422272263e-310,6.91660422273053e-310,6.91660422273844e-310,6.91660422274635e-310,6.91660422275899e-310,6.9166042227669e-310,6.9166042227748e-310,6.91660422278271e-310,6.91660422279061e-310,2246
6.91660422280642e-310,6.91660422281433e-310,6.91660422282223e-310,6.91660422283014e-310,6.91660422283804e-310,6.91660422284595e-310,6.91660422285385e-310,6.91660422286176e-310,6.91660422286966e-310,6.91660422287757e-310,6.91660422288547e-310,6.91660422289338e-310,2247
6.91660422290919e-310,6.91660422291709e-310,6.916604222925e-310,6.9166042229329e-310,6.91660422294081e-310,6.91660422294871e-310,6.91660422296136e-310,6.91660422296927e-310,6.91660422297717e-310,6.91660422298508e-310,6.91660422299298e-310,6.91660422300089e-310,2248
6.9166042230167e-310,6.9166042230246e-310,6.91660422303251e-310,6.91660422304041e-310,6.91660422304832e-310,6.91660422305622e-310,6.91660422306413e-310,6.91660422307203e-310,6.91660422307994e-310,6.91660422308784e-310,6.91660422309575e-310,6.91660422310365e-310,2249
6.91660422311946e-310,6.91660422312737e-310,6.91660422313527e-310,6.91660422314318e-310,6.91660422315108e-310,6.91660422316373e-310,6.91660422317164e-310,6.91660422317954e-310,6.91660422318745e-310,6.91660422319535e-310,6.91660422320326e-310,6.91660422321116e-310,2250
6.91660422322697e-310,6.91660422323488e-310,6.91660422324278e-310,6.91660422325069e-310,6.91660422325859e-310,6.9166042232665e-310,6.9166042232744e-310,6.91660422328231e-310,6.91660422329021e-310,6.91660422329812e-310,6.91660422330602e-310,6.91660422331393e-310,2251
6.91660422332974e-310,6.91660422333764e-310,6.91660422334555e-310,6.91660422335345e-310,6.9166042233661e-310,6.91660422337401e-310,6.91660422338191e-310,6.91660422338982e-310,6.91660422339772e-310,6.91660422340563e-310,6.91660422341353e-310,6.91660422342144e-310,2252
6.91660422343725e-310,6.91660422344515e-310,6.91660422345306e-310,6.91660422346096e-310,6.91660422346887e-310,6.91660422347677e-310,6.91660422348468e-310,6.91660422349258e-310,6.91660422350049e-310,6.91660422350839e-310,6.9166042235163e-310,6.9166042235242e-310,2253
6.91660422354001e-310,6.91660422354792e-310,6.91660422355582e-310,6.9166041976652e-310,6.91660419767311e-310,6.91660419768101e-310,6.91660419768892e-310,6.91660419769682e-310,6.91660419770473e-310,6.91660419771263e-310,6.91660419772054e-310,6.91660419772844e-310,2254
6.91660419774425e-310,6.91660419775216e-310,6.91660419776006e-310,6.91660419776797e-310,6.91660419777587e-310,6.91660419778378e-310,6.91660419779168e-310,6.91660419779959e-310,6.91660419780749e-310,6.9166041978154e-310,6.9166041978233e-310,6.91660419783121e-310,2255
6.91660419784702e-310,6.91660419785492e-310,6.91660419786757e-310,6.91660419787548e-310,6.91660419788338e-310,6.91660419789129e-310,6.91660419789919e-310,6.9166041979071e-310,6.916604197915e-310,6.91660419792291e-310,6.91660419793081e-310,6.91660419793872e-310,2256
6.91660419795453e-310,6.91660419796243e-310,6.91660419797034e-310,6.91660419797824e-310,6.91660419798615e-310,6.91660419799405e-310,6.91660419800196e-310,6.91660419800986e-310,6.91660419801777e-310,6.91660419802567e-310,6.91660419803358e-310,6.91660419804148e-310,2257
6.91660419805729e-310,6.91660419806994e-310,6.91660419807784e-310,6.91660419808575e-310,6.91660419809366e-310,6.91660419810156e-310,6.91660419810947e-310,6.91660419811737e-310,6.91660419812528e-310,6.91660419813318e-310,6.91660419814109e-310,6.91660419814899e-310,2258
6.9166041981648e-310,6.91660419817271e-310,6.91660419818061e-310,6.91660419818852e-310,6.91660419819642e-310,6.91660419820433e-310,6.91660419821223e-310,6.91660419822014e-310,6.91660419822804e-310,6.91660419823595e-310,6.91660419824385e-310,6.91660419825176e-310,2259
6.91660419827231e-310,6.91660419828021e-310,6.91660419828812e-310,6.91660419829602e-310,6.91660419830393e-310,6.91660419831183e-310,6.91660419831974e-310,6.91660419832764e-310,6.91660419833555e-310,6.91660419834345e-310,6.91660419835136e-310,6.91660419835926e-310,2260
6.91660419837507e-310,6.91660419838298e-310,6.91660419839088e-310,6.91660419839879e-310,6.9166041984067e-310,6.9166041984146e-310,6.91660419842251e-310,6.91660419843041e-310,6.91660419843832e-310,6.91660419844622e-310,6.91660419845413e-310,6.91660419846203e-310,2261
6.91660419848258e-310,6.91660419849049e-310,6.91660419849839e-310,6.9166041985063e-310,6.9166041985142e-310,6.91660419852211e-310,6.91660419853001e-310,6.91660419853792e-310,6.91660419854582e-310,6.91660419855373e-310,6.91660419856163e-310,6.91660419856954e-310,2262
6.91660419858535e-310,6.91660419859325e-310,6.91660419860116e-310,6.91660419860906e-310,6.91660419861697e-310,6.91660419862487e-310,6.91660419863278e-310,6.91660419864068e-310,6.91660419864859e-310,6.91660419865649e-310,6.9166041986644e-310,6.91660419867705e-310,2263
6.91660419869286e-310,6.91660419870076e-310,6.91660419870867e-310,6.91660419871657e-310,6.91660419872448e-310,6.91660419873238e-310,6.91660419874029e-310,6.91660419874819e-310,6.9166041987561e-310,6.916604198764e-310,6.91660419877191e-310,6.91660419877981e-310,2264
6.91660419879562e-310,6.91660419880353e-310,6.91660419881143e-310,6.91660419881934e-310,6.91660419882724e-310,6.91660419883515e-310,6.91660419884305e-310,6.91660419885096e-310,6.91660419885886e-310,6.91660419886677e-310,6.91660419887942e-310,6.91660419888732e-310,2265
6.91660419890313e-310,6.91660419891104e-310,6.91660419891894e-310,6.91660419892685e-310,6.91660419893475e-310,6.91660419894266e-310,6.91660419895056e-310,6.91660419895847e-310,6.91660419896637e-310,6.91660419897428e-310,6.91660419898218e-310,6.91660419899009e-310,2266
6.9166041990059e-310,6.9166041990138e-310,6.91660419902171e-310,6.91660419902961e-310,6.91660419903752e-310,6.91660419904542e-310,6.91660419905333e-310,6.91660419906123e-310,6.91660419906914e-310,6.91660419908179e-310,6.91660419908969e-310,6.9166041990976e-310,2267
6.91660419911341e-310,6.91660419912131e-310,6.91660419912922e-310,6.91660419913712e-310,6.91660419914503e-310,6.91660419915293e-310,6.91660419916084e-310,6.91660419916874e-310,6.91660419917665e-310,6.91660419918455e-310,6.91660419919246e-310,6.91660419920036e-310,2268
6.91660419921617e-310,6.91660419922408e-310,6.91660419923198e-310,6.91660419923989e-310,6.91660419924779e-310,6.9166041992557e-310,6.9166041992636e-310,6.91660419927151e-310,6.91660419928416e-310,6.91660419929206e-310,6.91660419929997e-310,6.91660419930787e-310,2269
6.91660419932368e-310,6.91660419933159e-310,6.91660419933949e-310,6.9166041993474e-310,6.9166041993553e-310,6.91660419936321e-310,6.91660419937111e-310,6.91660419937902e-310,6.91660419938692e-310,6.91660419939483e-310,6.91660419940273e-310,6.91660419941064e-310,2270
6.91660419942645e-310,6.91660419943435e-310,6.91660419944226e-310,6.91660419945016e-310,6.91660419945807e-310,6.91660419946597e-310,6.91660419947388e-310,6.91660419948652e-310,6.91660419949443e-310,6.91660419950234e-310,6.91660419951024e-310,6.91660419951815e-310,2271
6.91660419953396e-310,6.91660419954186e-310,6.91660419954977e-310,6.91660419955767e-310,6.91660419956558e-310,6.91660419957348e-310,6.91660419958139e-310,6.91660419958929e-310,6.9166041995972e-310,6.9166041996051e-310,6.91660419961301e-310,6.91660419962091e-310,2272
6.91660419963672e-310,6.91660419964463e-310,6.91660419965253e-310,6.91660419966044e-310,6.91660419966834e-310,6.91660419967625e-310,6.91660419968889e-310,6.9166041996968e-310,6.9166041997047e-310,6.91660419971261e-310,6.91660419972051e-310,6.91660419972842e-310,2273
6.91660419974423e-310,6.91660419975213e-310,6.91660419976004e-310,6.91660419976794e-310,6.91660419977585e-310,6.91660419978375e-310,6.91660419979166e-310,6.91660419979956e-310,6.91660419980747e-310,6.91660419981538e-310,6.91660419982328e-310,6.91660419983119e-310,2274
6.916604199847e-310,6.9166041998549e-310,6.91660419986281e-310,6.91660419987071e-310,6.91660419987862e-310,6.91660419989126e-310,6.91660419989917e-310,6.91660419990707e-310,6.91660419991498e-310,6.91660419992288e-310,6.91660419993079e-310,6.91660419993869e-310,2275
6.9166041999545e-310,6.91660419996241e-310,6.91660419997031e-310,6.91660419997822e-310,6.91660419998612e-310,6.91660419999403e-310,6.91660420000193e-310,6.91660420000984e-310,6.91660420001774e-310,6.91660420002565e-310,6.91660420003355e-310,6.91660420004146e-310,2276
6.91660420005727e-310,6.91660420006517e-310,6.91660420007308e-310,6.91660420008098e-310,6.91660420009363e-310,6.91660420010154e-310,6.91660420010944e-310,6.91660420011735e-310,6.91660420012525e-310,6.91660420013316e-310,6.91660420014106e-310,6.91660420014897e-310,2277
6.91660420016478e-310,6.91660420017268e-310,6.91660420018059e-310,6.91660420018849e-310,6.9166042001964e-310,6.9166042002043e-310,6.91660420021221e-310,6.91660420022011e-310,6.91660420022802e-310,6.91660420023592e-310,6.91660420024383e-310,6.91660420025173e-310,2278
6.91660420026754e-310,6.91660420027545e-310,6.91660420028335e-310,6.916604200296e-310,6.91660420030391e-310,6.91660420031181e-310,6.91660420031972e-310,6.91660420032762e-310,6.91660420033553e-310,6.91660420034343e-310,6.91660420035134e-310,6.91660420035924e-310,2279
6.91660420037505e-310,6.91660420038296e-310,6.91660420039086e-310,6.91660420039877e-310,6.91660420040667e-310,6.91660420041458e-310,6.91660420042248e-310,6.91660420043039e-310,6.91660420043829e-310,6.9166042004462e-310,6.9166042004541e-310,6.91660420046201e-310,2280
6.91660420047782e-310,6.91660420048572e-310,6.91660420049837e-310,6.91660420050628e-310,6.91660420051418e-310,6.91660420052209e-310,6.91660420052999e-310,6.9166042005379e-310,6.9166042005458e-310,6.91660420055371e-310,6.91660420056161e-310,6.91660420056952e-310,2281
6.91660420058533e-310,6.91660420059323e-310,6.91660420060114e-310,6.91660420060904e-310,6.91660420061695e-310,6.91660420062485e-310,6.91660420063276e-310,6.91660420064066e-310,6.91660420064857e-310,6.91660420065647e-310,6.91660420066438e-310,6.91660420067228e-310,2282
6.91660420068809e-310,6.91660420070074e-310,6.91660420070865e-310,6.91660420071655e-310,6.91660420072446e-310,6.91660420073236e-310,6.91660420074027e-310,6.91660420074817e-310,6.91660420075608e-310,6.91660420076398e-310,6.91660420077189e-310,6.91660420077979e-310,2283
,,,,,,,,,,,,2284
,,,,,,,,,,,,2285
,,,,,,,,,,,,2286
,,,,,,,,,,,,2287
,,,,,,,,,,,,2288
,,,,,,,,,,,,2289
,,,,,,,,,,,,2290
,,,,,,,,,,,,2291
,,,,,,,,,,,,2292
,,,,,,,,,,,,2293
,,,,,,,,,,,,2294
,,,,,,,,,,,,2295
,,,,,,,,,,,,2296
,,,,,,,,,,,,2297
,,,2.70357662060789e-319,,,,,,,,,2298
,,,,,,,,,,,,2299
,,,,,,,,,,,,2300
,,,,,,,,,,,,2301
,,,,,,,,,,,,2302
,,,,,,,,,,,,2303
,,,,,,,,,,,,2304
,,,,,,,,,,,,2305
,,,,,,,,,,,,2306
,,,,,,,,,,,,2307
,,,,,,,,,,,,2308
,,,,,,,,,,,,2309
,,,,,,,,,,,,2310
,,,,,,,,,,,,2311
,,,,,,,,,,,,2312
,,,,,,,,,,,,2313
,,,,,,,,,,,,2314
,,,,,,,,,,,,2315
,,,,,,,,,,,,2316
,,,,,,,,,,,,2317
,,,,,,,,,,,,2318
,,,,,,,,,,,,2319
,,,,,,,,,,,,2320
