"band1","band2","band3","band4","band5","band6","band7","band8","band9","band10","band11","band12","band13","band14","band15","band16","band17","band18","band19","band20","band21"
0.00017017949721776,0.000467652047518641,0.000135284542920999,1.26050490507623e-05,2.03607596631628e-05,1.18733587441966e-05,0.00293367845006287,0.0162984821945429,0.000337015982950106,0.000354600400896743,0.00212513189762831,0.0175344068557024,0.817205607891083,0.000658481905702502,0.000634249183349311,0.000609566341154277,0.000578092760406435,0.000584399211220443,0.000532603939063847,0.000496298947837204,0.000170806408277713
0.000244073584326543,0.000693767331540585,0.000196221139049158,1.68593924172455e-05,2.7871999918716e-05,1.5884148524492e-05,0.00458908034488559,0.0259548891335726,0.000507835007738322,0.000531543570104986,0.00315385707654059,0.0274349395185709,0.900584697723389,0.000944488798268139,0.000918534176889807,0.000889659801032394,0.000845537055283785,0.000856934231705964,0.000782295246608555,0.000732311920728535,0.000244796538027003
0.000347624096320942,0.00101963384076953,0.000282519817119464,2.24680388782872e-05,3.7987239920767e-05,2.11731694435002e-05,0.00706362631171942,0.0402831695973873,0.000757748843170703,0.000789116718806326,0.00463076774030924,0.0420121401548386,0.94664990901947,0.00134440918918699,0.00131946371402591,0.00128729385323823,0.00122602272313088,0.00124551472254097,0.00113884417805821,0.00107084424234927,0.000348426518030465
0.000491675513330847,0.00148460967466235,0.000403798330808058,2.98342165478971e-05,5.154732207302e-05,2.81217799056321e-05,0.0106961103156209,0.0608745813369751,0.00111968477722257,0.00116037367843091,0.00672416761517525,0.0628829449415207,0.971577227115631,0.00189915695227683,0.00188000535126776,0.00184653780888766,0.00176226091571152,0.00179427303373814,0.00164312205743045,0.00155174266546965,0.000492518651299179
0.000690606364514679,0.00214143563061953,0.000572928111068904,3.94725684600417e-05,6.96432689437643e-05,3.72165777662303e-05,0.0159292351454496,0.0894754528999329,0.00163856311701238,0.00169024791102856,0.00965162832289934,0.0918558910489082,0.988020837306976,0.00266245822422206,0.00265678600408137,0.00262561999261379,0.00251078023575246,0.00256170541979373,0.00234943046234548,0.00222821091301739,0.000691424589604139
0.000963308149948716,0.0030598898883909,0.000806977623142302,5.20365756528918e-05,9.36825381359085e-05,4.90763704874553e-05,0.0233226791024208,0.127782583236694,0.00237490469589829,0.00243910541757941,0.0136865517124534,0.130730345845222,0.997605800628662,0.00370408175513148,0.00372353685088456,0.00370042398571968,0.00354540185071528,0.00362427765503526,0.00332893687300384,0.00317034544423223,0.000963994709309191
0.00133437814656645,0.00433097314089537,0.00112836679909378,6.8353045207914e-05,0.000125473277876154,6.44837200525217e-05,0.0335580557584763,0.177138224244118,0.00340919499285519,0.00348706007935107,0.0191619377583265,0.180977612733841,0.997106075286865,0.00511355744674802,0.0051749381236732,0.00516843004152179,0.00496112927794457,0.00508051179349422,0.00467364536598325,0.00446920748800039,0.00133477558847517
0.00183554226532578,0.00607164157554507,0.00156627141404897,8.94632175914012e-05,0.000167324687936343,8.44257883727551e-05,0.0474294051527977,0.238158345222473,0.00484700035303831,0.00493902340531349,0.0264574810862541,0.243334487080574,0.988646328449249,0.007004220969975,0.00713083194568753,0.00715294666588306,0.00687835272401571,0.00705534731969237,0.00650066044181585,0.00624134624376893,0.00183542619924992
0.00250732200220227,0.00842981971800327,0.00215828069485724,0.000116673843876924,0.000222170201595873,0.000110141321783885,0.0658140107989311,0.310359567403793,0.00682474812492728,0.00693043228238821,0.0359929464757443,0.317380160093308,0.980474889278412,0.00951752439141274,0.00974049605429173,0.00980735570192337,0.00944702886044979,0.00970459077507258,0.00895665585994721,0.00863347388803959,0.00250637507997453
0.00340093416161835,0.0115894423797727,0.00295232445932925,0.000151616593939252,0.000293721444904804,0.000143180150189437,0.0896163806319237,0.391903668642044,0.0095159076154232,0.00963348988443613,0.0482134707272053,0.401222884654999,0.97802609205246,0.0128272920846939,0.0131867490708828,0.0133189121261239,0.012850733473897,0.0132190203294158,0.0122221512719989,0.0118273105472326,0.00339873251505196
