"band1","band2","band3","band4","band5","band6","band7","band8","band9","band10","band11","band12","band13"
6.91660420917179e-310,6.9166042091797e-310,6.9166042091876e-310,6.91660420920025e-310,6.91660420920816e-310,6.91660420921606e-310,6.91660420922397e-310,0.301788007,6.91660420923978e-310,6.91660420924768e-310,6.91660420925559e-310,0.115842988,0.940654943
6.9166042092793e-310,6.91660420928721e-310,6.91660420929511e-310,6.91660420930302e-310,6.91660420931092e-310,6.91660420931883e-310,6.91660420932673e-310,0.235014942,6.91660420934254e-310,6.91660420935045e-310,6.91660420935835e-310,0.073512768,0.938918576
6.91660420938207e-310,6.91660420938997e-310,6.91660420940262e-310,6.91660420941053e-310,6.91660420941843e-310,6.91660420942634e-310,6.91660420943424e-310,0.174244972,6.91660420945005e-310,6.91660420945796e-310,6.91660420946586e-310,0.046527708,0.941493007
6.91660420948958e-310,6.91660420949748e-310,6.91660420950539e-310,6.91660420951329e-310,6.9166042095212e-310,6.9166042095291e-310,6.91660420953701e-310,0.122382945,6.91660420955282e-310,6.91660420956072e-310,6.91660420956863e-310,0.02905985,0.943778866
6.91660420959234e-310,6.91660420960499e-310,6.91660420961289e-310,6.9166042096208e-310,6.9166042096287e-310,6.91660420963661e-310,6.91660420964451e-310,0.083462794,6.91660420966032e-310,6.91660420966823e-310,6.91660420967613e-310,0.018579999,0.945751584
6.91660420969985e-310,6.91660420970775e-310,6.91660420971566e-310,6.91660420972357e-310,6.91660420973147e-310,6.91660420973938e-310,6.91660420974728e-310,0.056162189,6.91660420976309e-310,6.916604209771e-310,6.9166042097789e-310,0.012463091,0.947277308
6.91660420980736e-310,6.91660420981526e-310,6.91660420982317e-310,6.91660420983107e-310,6.91660420983898e-310,6.91660420984688e-310,6.91660420985479e-310,0.038006008,6.9166042098706e-310,6.9166042098785e-310,6.91660420988641e-310,0.00878944,0.948481875
6.91660420991012e-310,6.91660420991803e-310,6.91660420992593e-310,6.91660420993384e-310,6.91660420994174e-310,6.91660420994965e-310,6.91660420995755e-310,0.024240249,6.91660420997336e-310,6.91660420998127e-310,6.91660420998917e-310,0.006316358,0.949621704
6.91660421001763e-310,6.91660421002554e-310,6.91660421003344e-310,6.91660421004135e-310,6.91660421004925e-310,6.91660421005716e-310,6.91660421006506e-310,0.014845963,6.91660421008087e-310,6.91660421008878e-310,6.91660421009668e-310,0.004582867,0.950767479
6.9166042101204e-310,6.9166042101283e-310,6.91660421013621e-310,6.91660421014411e-310,6.91660421015202e-310,6.91660421015992e-310,6.91660421016783e-310,0.006132899,6.91660421018364e-310,6.91660421019154e-310,6.91660421019945e-310,0.003359394,0.951991493
6.91660421022791e-310,6.91660421023581e-310,6.91660421024372e-310,6.91660421025162e-310,6.91660421025953e-310,6.91660421026743e-310,6.91660421027534e-310,6.91660421028324e-310,6.91660421029115e-310,6.91660421029905e-310,6.91660421030696e-310,0.002462997,0.953624457
6.91660421033067e-310,6.91660421033858e-310,6.91660421034648e-310,6.91660421035439e-310,6.91660421036229e-310,6.9166042103702e-310,6.9166042103781e-310,6.91660421038601e-310,6.91660421039391e-310,6.91660421040182e-310,6.91660421041447e-310,0.001990739,0.955262594
6.91660421043818e-310,6.91660421044609e-310,6.91660421045399e-310,6.9166042104619e-310,6.9166042104698e-310,6.91660421047771e-310,6.91660421048561e-310,6.91660421049352e-310,6.91660421050142e-310,6.91660421050933e-310,6.91660421051723e-310,0.001501488,0.952413026
6.91660421054095e-310,6.91660421054885e-310,6.91660421055676e-310,6.91660421056466e-310,6.91660421057257e-310,6.91660421058047e-310,6.91660421058838e-310,6.91660421059628e-310,6.91660421060419e-310,6.91660421061684e-310,6.91660421062474e-310,0.001123371,0.950488752
6.91660421064846e-310,6.91660421065636e-310,6.91660421066427e-310,6.91660421067217e-310,6.91660421068008e-310,6.91660421068798e-310,6.91660421069589e-310,6.91660421070379e-310,6.9166042107117e-310,6.9166042107196e-310,6.91660421072751e-310,0.00078272,0.949721652
6.91660421075122e-310,6.91660421075913e-310,6.91660421076703e-310,6.91660421077494e-310,6.91660421078284e-310,6.91660421079075e-310,6.91660421079865e-310,6.91660421080656e-310,6.91660421081921e-310,6.91660421082711e-310,6.91660421083502e-310,0.000541322,0.949105026
6.91660421085873e-310,6.91660421086664e-310,6.91660421087454e-310,6.91660421088245e-310,6.91660421089035e-310,6.91660421089826e-310,6.91660421090616e-310,6.91660421091407e-310,6.91660421092197e-310,6.91660421092988e-310,6.91660421093778e-310,0.000281204,0.949712169
6.9166042109615e-310,6.9166042109694e-310,6.91660421097731e-310,6.91660421098521e-310,6.91660421099312e-310,6.91660421100102e-310,6.91660421100893e-310,6.91660421102157e-310,6.91660421102948e-310,6.91660421103738e-310,6.91660421104529e-310,0.00013347,0.95167296
6.916604211069e-310,6.91660421107691e-310,6.91660421108481e-310,6.91660421109272e-310,6.91660421110062e-310,6.91660421110853e-310,6.91660421111643e-310,6.91660421112434e-310,6.91660421113225e-310,6.91660421114015e-310,6.91660421114806e-310,6.91660421115596e-310,0.955012323
6.91660421117177e-310,6.91660421117968e-310,6.91660421118758e-310,6.91660421119549e-310,6.91660421120339e-310,6.9166042112113e-310,6.91660421122394e-310,6.91660421123185e-310,6.91660421123975e-310,6.91660421124766e-310,6.91660421125556e-310,6.91660421126347e-310,0.959777857
6.91660421127928e-310,6.91660421128718e-310,6.91660421129509e-310,6.91660421130299e-310,6.9166042113109e-310,6.9166042113188e-310,6.91660421132671e-310,6.91660421133461e-310,6.91660421134252e-310,6.91660421135042e-310,6.91660421135833e-310,6.91660421136623e-310,0.966208245
6.91660421138204e-310,6.91660421138995e-310,6.91660421139785e-310,6.91660421140576e-310,6.91660421141366e-310,6.91660421142631e-310,6.91660421143422e-310,6.91660421144212e-310,6.91660421145003e-310,6.91660421145793e-310,6.91660421146584e-310,6.91660421147374e-310,0.973886163
6.91660421148955e-310,6.91660421149746e-310,6.91660421150536e-310,6.91660421151327e-310,6.91660421152117e-310,6.91660421152908e-310,6.91660421153698e-310,6.91660421154489e-310,6.91660421155279e-310,6.9166042115607e-310,6.9166042115686e-310,6.91660421157651e-310,0.970920044
6.91660421159232e-310,6.91660421160022e-310,6.91660421160813e-310,6.91660421161603e-310,6.91660421162868e-310,6.91660421163659e-310,6.91660421164449e-310,6.9166042116524e-310,6.9166042116603e-310,6.91660421166821e-310,6.91660421167611e-310,6.91660421168402e-310,0.969139883
6.91660421169983e-310,6.91660421170773e-310,6.91660421171564e-310,6.91660421172354e-310,6.91660421173145e-310,6.91660421173935e-310,6.91660421174726e-310,6.91660421175516e-310,6.91660421176307e-310,6.91660421177097e-310,6.91660421177888e-310,6.91660421178678e-310,0.968329935
6.91660421180259e-310,6.9166042118105e-310,6.9166042118184e-310,6.91660421183105e-310,6.91660421183896e-310,6.91660421184686e-310,6.91660421185477e-310,6.91660421186267e-310,6.91660421187058e-310,6.91660421187848e-310,6.91660421188639e-310,6.91660421189429e-310,0.967635904
6.9166042119101e-310,6.91660421191801e-310,6.91660421192591e-310,4.27366783652678e-321,4.66642394853282e-310,6.91663209666607e-310,1.98928433658031e-264,1.98928433658031e-264,1.98928433658031e-264,1.31307246445768e-71,2.71905882756826e-77,2.71905882756826e-77,0.967555279
2.25968493919804e-264,1.98928433658031e-264,1.98928433658031e-264,1.98928433658031e-264,2.7203996836993e-77,2.71905882756826e-77,2.71905882756826e-77,2.71905882756826e-77,1.98929224833307e-264,1.98928433658031e-264,1.98928433658031e-264,1.30369738282127e-259,0.968040602
2.71905882756826e-77,2.71905882756826e-77,1.21419195091417e-67,1.9892843367588e-264,1.98928433658031e-264,1.98928433658031e-264,4.38523136000762e-62,2.71905882756896e-77,2.71905882756826e-77,2.71905882756826e-77,8.60754552377806e-43,1.98928433658032e-264,0.968508397
1.98928433658031e-264,4.46815406144371e-33,2.71905882756826e-77,2.71905882756826e-77,2.71905882756826e-77,2.01206549154109e-264,1.98928433658031e-264,1.98928433658031e-264,1.98928433658031e-264,2.71955795508227e-77,2.71905882756826e-77,2.71905882756826e-77,0.968956722
1.98928846996015e-264,1.98928433658031e-264,1.98928433658031e-264,1.30369738282127e-259,2.71905884805323e-77,2.71905882756826e-77,2.71905882756826e-77,1.21419195091417e-67,1.98928433670115e-264,1.98928433658031e-264,1.98928433658031e-264,4.38523136000762e-62,0.969510275
2.71905882756826e-77,2.71905882756826e-77,5.64104103446319e-38,1.98928433658032e-264,1.98928433658031e-264,1.98928433658031e-264,1.08516473692898e-42,2.71905882756826e-77,2.71905882756826e-77,2.71905882756826e-77,3.0044815948707e-264,1.98928433658031e-264,0.969967732
1.98928433658031e-264,2.72293145842411e-77,2.71905882756826e-77,2.71905882756826e-77,2.71905882756826e-77,1.98928469158723e-264,1.98928433658031e-264,1.98928433658031e-264,1.30369738282127e-259,2.71905883520947e-77,2.71905882756826e-77,2.71905882756826e-77,0.969097684
1.9892843366435e-264,1.98928433658031e-264,1.98928433658031e-264,4.38523136000762e-62,2.71905882756857e-77,2.71905882756826e-77,2.71905882756826e-77,3.6969126523458e-33,1.98928433658032e-264,1.98928433658031e-264,1.98928433658031e-264,2.63100091318455e-52,0.968258197
2.71905882756826e-77,2.71905882756826e-77,2.75686214721375e-264,1.98928433658031e-264,1.98928433658031e-264,1.98928433658031e-264,8.1501068937972e-320,9.20147858814738e-320,6.91660431330502e-310,6.91660431331293e-310,6.91660431332083e-310,6.91660431332874e-310,0.967549788
6.91660431334455e-310,6.91660431335245e-310,6.91660431336036e-310,6.91660431336826e-310,6.91660431337617e-310,6.91660431338407e-310,6.91660431339198e-310,6.91660431339988e-310,6.91660431340779e-310,6.9166043136228e-310,6.91660431363071e-310,6.91660431363861e-310,0.96650394
6.91660431365442e-310,6.91660431366233e-310,6.91660431367023e-310,6.91660431367814e-310,6.91660431368604e-310,6.91660431369395e-310,6.91660431370185e-310,6.91660431370976e-310,6.91660431371766e-310,6.91660431372557e-310,6.91660431373347e-310,6.91660431374138e-310,0.965459532
6.91660431375719e-310,6.91660431376509e-310,6.916604313773e-310,6.9166043137809e-310,6.91660431378881e-310,6.91660431379671e-310,6.91660431380462e-310,6.91660431381252e-310,6.91660431382517e-310,6.91660431383308e-310,6.91660431384098e-310,6.91660431384889e-310,0.964366923
6.9166043138647e-310,6.9166043138726e-310,6.91660431388051e-310,6.91660431388841e-310,6.91660431389632e-310,6.91660431390422e-310,6.91660431391213e-310,6.91660431392003e-310,6.91660431392794e-310,6.91660431393584e-310,6.91660431394375e-310,6.91660431395165e-310,0.962929804
6.91660431396746e-310,6.91660431397537e-310,6.91660431398327e-310,6.91660431399118e-310,6.91660431399908e-310,6.91660431400699e-310,6.91660431401489e-310,6.91660428832664e-310,6.91660428833455e-310,6.91660428834245e-310,6.91660428835036e-310,6.91660428835826e-310,0.961665594
6.91660428837407e-310,6.91660428838198e-310,6.91660428838988e-310,6.91660428839779e-310,6.91660428840569e-310,6.9166042884136e-310,6.9166042884215e-310,6.91660428842941e-310,6.91660428843731e-310,6.91660428844522e-310,6.91660428845312e-310,6.91660428846103e-310,0.96063821
6.91660428847684e-310,6.91660428848474e-310,6.91660428849265e-310,6.91660428850055e-310,6.91660428850846e-310,6.91660428851636e-310,6.91660428852901e-310,6.91660428853692e-310,6.91660428854482e-310,6.91660428855273e-310,6.91660428856063e-310,6.91660428856854e-310,0.959368085
6.91660428858435e-310,6.91660428859225e-310,6.91660428860016e-310,6.91660428860806e-310,6.91660428861597e-310,6.91660428862387e-310,6.91660428863178e-310,6.91660428863968e-310,6.91660428864759e-310,6.91660428865549e-310,6.9166042886634e-310,6.9166042886713e-310,0.959707097
6.91660428868711e-310,6.91660428869502e-310,6.91660428870292e-310,6.91660428871083e-310,6.91660428871873e-310,6.91660428893375e-310,6.91660428894166e-310,6.91660428894956e-310,6.91660428895747e-310,6.91660428896537e-310,6.91660428897328e-310,6.91660428898118e-310,0.960359643
6.91660428899699e-310,6.9166042890049e-310,6.9166042890128e-310,6.91660428902071e-310,6.91660428902861e-310,6.91660428903652e-310,6.91660428904442e-310,6.91660428905233e-310,6.91660428906023e-310,6.91660428906814e-310,6.91660428907604e-310,6.91660428908395e-310,0.9616448
6.91660428909976e-310,6.91660428910766e-310,6.91660428911557e-310,6.91660428912347e-310,6.91660428933849e-310,6.91660428934639e-310,6.9166042893543e-310,6.9166042893622e-310,6.91660428937011e-310,6.91660428937801e-310,6.91660428938592e-310,6.91660428939382e-310,0.962729828
6.91660428940963e-310,6.91660428941754e-310,6.91660428942544e-310,6.91660428943335e-310,6.91660428944125e-310,6.91660428944916e-310,6.91660428945706e-310,6.91660428946497e-310,6.91660428947287e-310,6.91660428948078e-310,6.91660428948868e-310,6.91660428949659e-310,0.96370081
6.9166042895124e-310,6.91660428952031e-310,6.91660428952821e-310,6.91660428954086e-310,6.91660428954876e-310,6.91660428955667e-310,6.91660428956457e-310,6.91660428957248e-310,6.91660428958038e-310,6.91660428958829e-310,6.91660428959619e-310,6.9166042896041e-310,0.964773629
6.91660428961991e-310,6.91660428962781e-310,6.91660428963572e-310,6.91660428964362e-310,6.91660428965153e-310,6.91660428965943e-310,6.91660428966734e-310,6.91660428967524e-310,6.91660428968315e-310,6.91660428969105e-310,6.91660428969896e-310,6.91660428970686e-310,0.965512685
6.91660428972267e-310,6.91660428973058e-310,6.9166042899456e-310,6.9166042899535e-310,6.91660428996141e-310,6.91660428996931e-310,6.91660428997722e-310,6.91660428998512e-310,6.91660428999303e-310,6.91660429000093e-310,6.91660429000884e-310,6.91660429001674e-310,0.96634935
6.91660429003255e-310,6.91660429004046e-310,6.91660429004836e-310,6.91660429005627e-310,6.91660429006417e-310,6.91660429007208e-310,6.91660429007998e-310,6.91660429008789e-310,6.91660429009579e-310,6.9166042901037e-310,6.9166042901116e-310,6.91660429011951e-310,0.96753842
6.91660429013532e-310,6.91660429035034e-310,6.91660429035824e-310,6.91660429036615e-310,6.91660429037405e-310,6.91660429038196e-310,6.91660429038986e-310,6.91660429039777e-310,6.91660429040567e-310,6.91660429041358e-310,6.91660429042148e-310,6.91660429042939e-310,0.96886815
6.9166042904452e-310,6.9166042904531e-310,6.91660429046101e-310,6.91660429046891e-310,6.91660429047682e-310,6.91660429048472e-310,6.91660429049263e-310,6.91660429050053e-310,6.91660429050844e-310,6.91660429051634e-310,6.91660429052425e-310,6.91660429053215e-310,0.970549249
6.91660429075507e-310,6.91660429076298e-310,6.91660429077088e-310,6.91660429077879e-310,6.91660429078669e-310,6.9166042907946e-310,6.9166042908025e-310,6.91660429081041e-310,6.91660429081831e-310,6.91660429082622e-310,6.91660429083412e-310,6.91660429084203e-310,0.972426171
6.91660429085784e-310,6.91660429086574e-310,6.91660429087365e-310,6.91660429088155e-310,6.91660429088946e-310,6.91660429089736e-310,6.91660429090527e-310,6.91660429091318e-310,6.91660429092108e-310,6.91660429092899e-310,6.91660429093689e-310,6.9166042909448e-310,0.974301395
6.91660429116772e-310,6.91660429117562e-310,6.91660429118353e-310,6.91660429119143e-310,6.91660429119934e-310,6.91660429120724e-310,6.91660429121515e-310,6.91660429122305e-310,6.91660429123096e-310,6.91660429123886e-310,6.91660429124677e-310,6.91660429125467e-310,0.976012041
6.91660429127048e-310,6.91660429127839e-310,6.91660429128629e-310,6.9166042912942e-310,6.9166042913021e-310,6.91660429131001e-310,6.91660429131791e-310,6.91660429132582e-310,6.91660429133372e-310,6.91660429134163e-310,6.91660429134953e-310,6.91660429156455e-310,0.977203216
6.91660429158036e-310,6.91660429158827e-310,6.91660429159617e-310,6.91660429160408e-310,6.91660429161198e-310,6.91660429161989e-310,6.91660429162779e-310,6.9166042916357e-310,6.9166042916436e-310,6.91660429165151e-310,6.91660429165941e-310,6.91660429166732e-310,0.978986062
6.91660429168313e-310,6.91660429169103e-310,6.91660429169894e-310,6.91660429170684e-310,6.91660429171475e-310,6.91660429172265e-310,6.91660429173056e-310,6.91660429173846e-310,6.91660429174637e-310,6.91660429175427e-310,6.91660429196929e-310,6.91660429197719e-310,0.980446263
6.916604291993e-310,6.91660429200091e-310,6.91660429200882e-310,6.91660429201672e-310,6.91660429202463e-310,6.91660429203253e-310,6.91660429204044e-310,6.91660429204834e-310,6.91660429205625e-310,6.91660429206415e-310,6.91660429207206e-310,6.91660429207996e-310,0.981524356
6.91660429209577e-310,6.91660429210368e-310,6.91660429211158e-310,6.91660429211949e-310,6.91660429212739e-310,6.9166042921353e-310,6.9166042921432e-310,6.91660429215111e-310,6.91660429215901e-310,6.91660429217166e-310,6.91660429217956e-310,6.91660429218747e-310,0.982531672
6.91660429220328e-310,6.91660429221118e-310,6.91660429221909e-310,6.91660429222699e-310,6.9166042922349e-310,6.9166042922428e-310,6.91660429225071e-310,6.91660429225861e-310,6.91660429226652e-310,6.91660429227442e-310,6.91660429228233e-310,6.91660429229023e-310,0.983336508
6.91660429230604e-310,6.91660429231395e-310,6.91660429232186e-310,6.91660429232976e-310,6.91660429233767e-310,6.91660429234557e-310,6.91660429235348e-310,6.91660429236138e-310,6.9166042925764e-310,6.9166042925843e-310,6.91660429259221e-310,6.91660429260011e-310,0.98463147
6.91660429261592e-310,6.91660429262383e-310,6.91660429263173e-310,6.91660429263964e-310,6.91660429264754e-310,6.91660429265545e-310,6.91660429266335e-310,6.91660429267126e-310,6.91660429267916e-310,6.91660429268707e-310,6.91660429269497e-310,6.91660429270288e-310,0.986737985
6.91660429271869e-310,6.91660429272659e-310,6.9166042927345e-310,6.9166042927424e-310,6.91660429275031e-310,6.91660429275821e-310,6.91660429276612e-310,6.91660429277877e-310,6.91660429278667e-310,6.91660429279458e-310,6.91660429280248e-310,6.91660429281039e-310,0.989144288
6.9166042928262e-310,6.9166042928341e-310,6.91660429284201e-310,6.91660429284991e-310,6.91660429285782e-310,6.91660429286572e-310,6.91660429287363e-310,6.91660429288153e-310,6.91660429288944e-310,6.91660429289734e-310,6.91660429290525e-310,6.91660429291315e-310,0.991223348
6.91660429292896e-310,6.91660429293687e-310,6.91660429294477e-310,6.91660429295268e-310,6.91660429296058e-310,6.91660429296849e-310,6.91660429318351e-310,6.91660429319141e-310,6.91660429319932e-310,6.91660429320722e-310,6.91660429321513e-310,6.91660429322303e-310,0.99318448
6.91660429323884e-310,6.91660429324675e-310,6.91660429325465e-310,6.91660429326256e-310,6.91660429327046e-310,6.91660429327837e-310,6.91660429328627e-310,6.91660429329418e-310,6.91660429330208e-310,6.91660429330999e-310,6.91660429331789e-310,6.9166042933258e-310,0.995273324
6.91660429334161e-310,6.91660429334951e-310,6.91660429335742e-310,6.91660429336532e-310,6.91660429337323e-310,6.91660429338587e-310,6.91660429339378e-310,6.91660429340168e-310,6.91660429340959e-310,6.91660429341749e-310,6.9166042934254e-310,6.91660429343331e-310,0.996704667
6.91660429344912e-310,6.91660429345702e-310,6.91660429346493e-310,6.91660429347283e-310,6.91660429348074e-310,6.91660429348864e-310,6.91660429349655e-310,6.91660429350445e-310,6.91660429351236e-310,6.91660429352026e-310,6.91660429352817e-310,6.91660429353607e-310,0.998282418
6.91660429355188e-310,6.91660429355979e-310,6.91660429356769e-310,6.9166042935756e-310,6.91660429379061e-310,6.91660429379852e-310,6.91660429380642e-310,6.91660429381433e-310,6.91660429382223e-310,6.91660429383014e-310,6.91660429383804e-310,6.91660429384595e-310,0.999605161
6.91660429386176e-310,6.91660429386966e-310,6.91660429387757e-310,6.91660429388547e-310,6.91660429389338e-310,6.91660429390128e-310,6.91660429390919e-310,6.91660429391709e-310,6.916604293925e-310,6.9166042939329e-310,6.91660429394081e-310,6.91660429394871e-310,1
6.91660429396452e-310,6.91660429397243e-310,6.91660429398033e-310,6.91660429399298e-310,6.91660429400089e-310,6.91660429400879e-310,6.9166042940167e-310,6.9166042940246e-310,6.91660429403251e-310,6.91660429404041e-310,6.91660429404832e-310,6.91660429405622e-310,0.998654554
6.91660429407203e-310,6.91660429407994e-310,6.91660429408784e-310,6.91660429409575e-310,6.91660429410365e-310,6.91660429411156e-310,6.91660429411946e-310,6.91660429412737e-310,6.91660429413527e-310,6.91660429414318e-310,6.91660429415108e-310,6.91660429415899e-310,0.995753158
6.9166042941748e-310,6.9166042941827e-310,6.91660429419535e-310,6.91660429420326e-310,6.91660429421116e-310,6.91660429421907e-310,6.91660429422697e-310,6.91660429423488e-310,6.91660429424278e-310,6.91660429425069e-310,6.91660429425859e-310,6.9166042942665e-310,0.990605371
6.91660429428231e-310,6.91660429429021e-310,6.91660429429812e-310,6.91660429430602e-310,6.91660429431393e-310,6.91660429432183e-310,6.91660429432974e-310,6.91660429433764e-310,6.91660429434555e-310,6.91660429435345e-310,6.91660429436136e-310,6.91660429436926e-310,0.981520886
6.91660429438507e-310,6.91660429460009e-310,6.916604294608e-310,6.9166042946159e-310,6.91660429462381e-310,6.91660429463171e-310,6.91660429463962e-310,6.91660429464752e-310,6.91660429465543e-310,6.91660429466333e-310,6.91660429467124e-310,6.91660429467914e-310,0.968715091
6.91660429469495e-310,6.91660429470286e-310,6.91660429471076e-310,6.91660429471867e-310,6.91660429472657e-310,6.91660429473448e-310,6.91660429474238e-310,6.91660429475029e-310,6.91660429475819e-310,6.9166042947661e-310,6.916604294774e-310,6.91660429478191e-310,0.951679125
6.91660429480246e-310,6.91660429481036e-310,6.91660429481827e-310,6.91660429482617e-310,6.91660429483408e-310,6.91660429484199e-310,6.91660429484989e-310,6.9166042948578e-310,6.9166042948657e-310,6.91660429487361e-310,6.91660429488151e-310,6.91660429488942e-310,0.929343556
6.91660429490523e-310,6.91660429491313e-310,6.91660429492104e-310,6.91660429492894e-310,6.91660429493685e-310,6.91660429494475e-310,6.91660429495266e-310,6.91660429496056e-310,6.91660429496847e-310,6.91660429497637e-310,6.91660429498428e-310,6.91660429499218e-310,0.902305299
6.9166042952151e-310,6.91660429522301e-310,6.91660429523091e-310,6.91660429523882e-310,6.91660429524672e-310,6.91660429525463e-310,6.91660429526253e-310,6.91660429527044e-310,6.91660429527834e-310,6.91660429528625e-310,6.91660429529415e-310,6.91660429530206e-310,0.87044084
6.91660429531787e-310,6.91660429532577e-310,6.91660429533368e-310,6.91660429534158e-310,6.91660429534949e-310,6.91660429535739e-310,6.9166042953653e-310,6.9166042953732e-310,6.91660429538111e-310,6.91660429538901e-310,6.91660429539692e-310,6.91660429540957e-310,0.831947776
6.91660429542538e-310,6.91660429543328e-310,6.91660429544119e-310,6.91660429544909e-310,6.916604295457e-310,6.9166042954649e-310,6.91660429547281e-310,6.91660429548071e-310,6.91660429548862e-310,6.91660429549652e-310,6.91660429550443e-310,6.91660429551233e-310,0.786119345
6.91660429552814e-310,6.91660429553605e-310,6.91660429554395e-310,6.91660429555186e-310,6.91660429555976e-310,6.91660429556767e-310,6.91660429557557e-310,6.91660429558348e-310,6.91660429559138e-310,6.91660429559929e-310,6.91660429561194e-310,6.91660429561984e-310,0.736343248
6.91660429563565e-310,6.91660429564356e-310,6.91660429565146e-310,6.91660429565937e-310,6.91660429566727e-310,6.91660429567518e-310,6.91660429568308e-310,6.91660429569099e-310,6.91660429569889e-310,6.9166042957068e-310,6.9166042957147e-310,6.91660429572261e-310,0.681862245
6.91660429573842e-310,6.91660429574632e-310,6.91660429575423e-310,6.91660429576213e-310,6.91660429577004e-310,6.91660429577794e-310,6.91660429578585e-310,6.91660429579375e-310,6.91660429580166e-310,6.91660429601668e-310,6.91660429602458e-310,6.91660429603249e-310,0.623137717
6.9166042960483e-310,6.9166042960562e-310,6.91660429606411e-310,6.91660429607201e-310,6.91660429607992e-310,6.91660429608782e-310,6.91660429609573e-310,6.91660429610363e-310,6.91660429611154e-310,6.91660429611944e-310,6.91660429612735e-310,6.91660429613525e-310,0.564024643
6.91660429615106e-310,6.91660429615897e-310,6.91660429616687e-310,6.91660429617478e-310,6.91660429618268e-310,6.91660429619059e-310,6.91660429619849e-310,6.9166042962064e-310,6.91660429621904e-310,6.91660429622695e-310,6.91660429623485e-310,6.91660429624276e-310,0.506650261
6.91660429625857e-310,6.91660429626648e-310,6.91660429627438e-310,6.91660429628229e-310,6.91660429629019e-310,6.9166042962981e-310,6.916604296306e-310,6.91660429631391e-310,6.91660429632181e-310,6.91660429632972e-310,6.91660429633762e-310,6.91660429634553e-310,0.451376118
6.91660429636134e-310,6.91660429636924e-310,6.91660429637715e-310,6.91660429638505e-310,6.91660429639296e-310,6.91660429640086e-310,6.91660429640877e-310,6.91660429662378e-310,6.91660429663169e-310,6.91660429663959e-310,6.9166042966475e-310,6.9166042966554e-310,0.400487569
6.91660429667121e-310,6.91660429667912e-310,6.91660429668702e-310,6.91660429669493e-310,6.91660429670283e-310,6.91660429671074e-310,6.91660429671864e-310,6.91660429672655e-310,6.91660429673445e-310,6.91660429674236e-310,6.91660429675026e-310,6.91660429675817e-310,0.354176773
6.91660429677398e-310,6.91660429678188e-310,6.91660429678979e-310,6.91660429679769e-310,6.9166042968056e-310,6.9166042968135e-310,6.91660429682615e-310,6.91660429683406e-310,6.91660429684196e-310,6.91660429684987e-310,6.91660429685777e-310,6.91660429686568e-310,0.309839746
6.91660429688149e-310,6.91660429688939e-310,6.9166042968973e-310,6.9166042969052e-310,6.91660429691311e-310,6.91660429692101e-310,6.91660429692892e-310,6.91660429693682e-310,6.91660429694473e-310,6.91660429695263e-310,6.91660429696054e-310,6.91660429696844e-310,0.269312679
6.91660429698425e-310,6.91660429699216e-310,6.91660429700006e-310,6.91660429700797e-310,6.91660429701587e-310,6.91660429723089e-310,6.9166042972388e-310,6.9166042972467e-310,6.91660429725461e-310,6.91660429726251e-310,6.91660429727042e-310,6.91660429727832e-310,0.234102225
6.91660429729413e-310,6.91660429730204e-310,6.91660429730994e-310,6.91660429731785e-310,6.91660429732575e-310,6.91660429733366e-310,6.91660429734156e-310,6.91660429734947e-310,6.91660429735737e-310,6.91660429736528e-310,6.91660429737318e-310,6.91660429738109e-310,0.20225298
6.9166042973969e-310,6.9166042974048e-310,6.91660429741271e-310,6.91660429742061e-310,6.91660429763563e-310,6.91660429764353e-310,6.91660429765144e-310,6.91660429765935e-310,6.91660429766725e-310,6.91660429767516e-310,6.91660429768306e-310,6.91660429769097e-310,0.173669677
6.91660429770678e-310,6.91660429771468e-310,6.91660429772259e-310,6.91660429773049e-310,6.9166042977384e-310,6.9166042977463e-310,6.91660429775421e-310,6.91660429776211e-310,6.91660429777002e-310,6.91660429777792e-310,6.91660429778583e-310,6.91660429779373e-310,0.149356419
6.91660429780954e-310,6.91660429781745e-310,6.91660429782535e-310,6.916604297838e-310,6.9166042978459e-310,6.91660429785381e-310,6.91660429786171e-310,6.91660429786962e-310,6.91660429787752e-310,6.91660429788543e-310,6.91660429789333e-310,6.91660429790124e-310,0.128957364
6.91660429791705e-310,6.91660429792495e-310,6.91660429793286e-310,6.91660429794076e-310,6.91660429794867e-310,6.91660429795657e-310,6.91660429796448e-310,6.91660429797239e-310,6.91660429798029e-310,6.9166042979882e-310,6.9166042979961e-310,6.91660429800401e-310,0.111530972
6.91660429801982e-310,6.91660429802772e-310,6.91660429824274e-310,6.91660429825064e-310,6.91660429825855e-310,6.91660429826645e-310,6.91660429827436e-310,6.91660429828226e-310,6.91660429829017e-310,6.91660429829807e-310,6.91660429830598e-310,6.91660429831388e-310,0.09689948
6.91660429832969e-310,6.9166042983376e-310,6.9166042983455e-310,6.91660429835341e-310,6.91660429836131e-310,6.91660429836922e-310,6.91660429837712e-310,6.91660429838503e-310,6.91660429839293e-310,6.91660429840084e-310,6.91660429840874e-310,6.91660429841665e-310,0.084874763
6.91660429843246e-310,6.91660429844511e-310,6.91660429845301e-310,6.91660429846092e-310,6.91660429846882e-310,6.91660429847673e-310,6.91660429848463e-310,6.91660429849254e-310,6.91660429850044e-310,6.91660429850835e-310,6.91660429851625e-310,6.91660429852416e-310,0.074063524
