"band1","band2","band3","band4","band5","band6","band7","band8","band9","band10","band11","band12","band13","band14","band15","band16","band17","band18","band19","band20","band21"
674.387023925781,700.903015136719,747.03857421875,756.721740722656,759.319274902344,762.987548828125,768.874084472656,853.072998046875,876.128967285156,891.1337890625,389.50244140625,926.8876953125,998.440185546875,403.914154052734,434.977020263672,482.315612792969,502.303405761719,552.289978027344,612.216186523438,657.047180175781,666.869201660156
674.469421386719,700.999877929688,747.1181640625,756.781066894531,759.38232421875,763.046203613281,768.99609375,853.219604492188,876.225952148438,891.229675292969,389.620849609375,927.032592773438,998.682434082031,404.008728027344,435.071716308594,482.410400390625,502.3974609375,552.38330078125,612.309387207031,657.142822265625,666.952575683594
674.550354003906,701.090637207031,747.200622558594,756.83447265625,759.445068359375,763.098571777344,769.112365722656,853.365051269531,876.314270019531,891.321166992188,389.739379882813,927.175476074219,998.926635742188,404.102722167969,435.163879394531,482.503204345703,502.490783691406,552.477844238281,612.403198242188,657.237243652344,667.03369140625
674.632690429688,701.186889648438,747.28369140625,756.89404296875,759.508483886719,763.15869140625,769.234985351563,853.507751464844,876.411010742188,891.416687011719,389.857971191406,927.318054199219,999.168823242188,404.196655273438,435.258972167969,482.598052978516,502.586120605469,552.573120117188,612.498779296875,657.327758789063,667.11376953125
674.71484375,701.282104492188,747.363159179688,756.948913574219,759.570495605469,763.213195800781,769.35205078125,853.655212402344,876.5078125,891.513122558594,389.975921630859,927.464599609375,999.4150390625,404.289581298828,435.353088378906,482.692291259766,502.680206298828,552.666931152344,612.588806152344,657.424438476563,667.197814941406
674.79541015625,701.372741699219,747.445983886719,757.006164550781,759.6337890625,763.271850585938,769.473571777344,853.794067382813,876.599853515625,891.604248046875,390.094116210938,927.608459472656,999.661193847656,404.384033203125,435.447845458984,482.787109375,502.774291992188,552.760375976563,612.685729980469,657.521728515625,667.278869628906
674.878295898438,701.471374511719,747.529174804688,757.062683105469,759.696533203125,763.326416015625,769.591552734375,853.9423828125,876.694030761719,891.700012207031,390.21240234375,927.756042480469,999.907165527344,404.47802734375,435.539947509766,482.880004882813,502.867553710938,552.854919433594,612.781433105469,657.610473632813,667.358520507813
674.960327148438,701.563171386719,747.6083984375,757.117980957031,759.759887695313,763.383056640625,769.712829589844,854.085693359375,876.787475585938,891.793579101563,390.330627441406,927.900634765625,1000.15270996094,404.572052001953,435.634887695313,482.974792480469,502.962799072266,552.950012207031,612.871887207031,657.707763671875,667.443298339844
675.040466308594,701.65771484375,747.691650390625,757.177124023438,759.82177734375,763.44140625,769.831359863281,854.231140136719,876.882629394531,891.887756347656,390.448669433594,928.044006347656,1000.39819335938,404.6650390625,435.729125976563,483.069091796875,503.057067871094,553.044067382813,612.968200683594,657.800476074219,667.524047851563
675.123596191406,701.754455566406,747.774536132813,757.231323242188,759.885314941406,763.496948242188,769.952697753906,854.377014160156,876.980163574219,891.983764648438,390.566741943359,928.186889648438,1000.64404296875,404.75927734375,435.823883056641,483.163848876953,503.151123046875,553.137390136719,613.061401367188,657.896606445313,667.603698730469
675.205627441406,701.844909667969,747.853515625,757.290283203125,759.947692871094,763.554870605469,770.0712890625,854.518737792969,877.068542480469,892.075256347656,390.684997558594,928.330688476563,1000.88989257813,404.853332519531,435.915954589844,483.256744384766,503.244506835938,553.23193359375,613.1552734375,657.991027832031,667.688415527344
675.285400390625,701.941711425781,747.937133789063,757.343078613281,760.011413574219,763.607055664063,770.192321777344,854.666442871094,877.164611816406,892.170715332031,390.803283691406,928.477966308594,1001.1357421875,404.947357177734,436.010925292969,483.351531982422,503.339569091797,553.326904296875,613.250549316406,658.081420898438,667.769287109375
675.368957519531,702.036499023438,748.01953125,757.403442382813,760.072875976563,763.668090820313,770.310852050781,854.8046875,877.261413574219,892.266967773438,390.921447753906,928.621887207031,1001.38146972656,405.040496826172,436.105133056641,483.445831298828,503.433837890625,553.421142578125,613.340942382813,658.177978515625,667.848693847656
675.450988769531,702.127624511719,748.098693847656,757.457458496094,760.136840820313,763.722290039063,770.430603027344,854.9541015625,877.35400390625,892.3583984375,391.039367675781,928.768798828125,1001.62713623047,405.134674072266,436.199890136719,483.540649414063,503.527893066406,553.514404296875,613.437683105469,658.275390625,667.933349609375
675.530578613281,702.225769042969,748.1826171875,757.515930175781,760.199035644531,763.780944824219,770.549987792969,855.098022460938,877.448364257813,892.454284667969,391.157287597656,928.912963867188,1001.87310791016,405.228668212891,436.291961669922,483.633575439453,503.621307373047,553.609008789063,613.533325195313,658.3642578125,668.014587402344
675.614074707031,702.317687988281,748.264526367188,757.570922851563,760.263061523438,763.834533691406,770.668701171875,855.242309570313,877.541076660156,892.547424316406,391.275238037109,929.054870605469,1002.11883544922,405.322784423828,436.386932373047,483.728240966797,503.716247558594,553.703796386719,613.623901367188,658.461547851563,668.093688964844
675.6962890625,702.412353515625,748.344055175781,757.627685546875,760.324096679688,763.892822265625,770.788757324219,855.389038085938,877.636535644531,892.641784667969,391.393310546875,929.199401855469,1002.36468505859,405.415802001953,436.481140136719,483.822631835938,503.810699462891,553.79833984375,613.720092773438,658.553833007813,668.178039550781
675.775817871094,702.508972167969,748.428039550781,757.685668945313,760.388305664063,763.949523925781,770.906555175781,855.529296875,877.734313964844,892.737976074219,391.511352539063,929.343017578125,1002.61047363281,405.509918212891,436.575988769531,483.917388916016,503.904846191406,553.891540527344,613.813232421875,658.650329589844,668.259948730469
675.859069824219,702.599243164063,748.509216308594,757.740905761719,760.450256347656,764.005920410156,771.027404785156,855.677429199219,877.822814941406,892.829406738281,391.629516601563,929.491027832031,1002.85583496094,405.604064941406,436.667999267578,484.010437011719,503.998168945313,553.985961914063,613.907165527344,658.744750976563,668.338989257813
675.941650390625,702.696472167969,748.589294433594,757.799194335938,760.514404296875,764.063232421875,771.144836425781,855.817687988281,877.918640136719,892.924926757813,391.747711181641,929.635681152344,1003.10125732422,405.697998046875,436.762939453125,484.10498046875,504.092834472656,554.080810546875,614.002380371094,658.834594726563,668.4228515625
676.021545410156,702.790832519531,748.673645019531,757.852111816406,760.575500488281,764.11669921875,771.266174316406,855.965759277344,878.014953613281,893.020812988281,391.866149902344,929.781005859375,1003.34631347656,405.791290283203,436.857238769531,484.199401855469,504.187561035156,554.175415039063,614.093017578125,658.931579589844,668.505310058594
676.104125976563,702.882507324219,748.753845214844,757.912658691406,760.6396484375,764.177307128906,771.382141113281,856.110229492188,878.108154296875,893.112609863281,391.984771728516,929.924377441406,1003.59075927734,405.885162353516,436.951995849609,484.294006347656,504.281646728516,554.268432617188,614.189758300781,659.028503417969,668.584228515625
676.186767578125,702.980163574219,748.834594726563,757.966003417969,760.701599121094,764.231323242188,771.503967285156,856.25341796875,878.202697753906,893.208374023438,392.102905273438,930.066345214844,1003.83532714844,405.979370117188,437.0439453125,484.387329101563,504.375122070313,554.362976074219,614.28515625,659.118286132813,668.667663574219
676.267272949219,703.072326660156,748.919189453125,758.025390625,760.765930175781,764.290161132813,771.620483398438,856.400512695313,878.294555664063,893.301086425781,392.221008300781,930.212524414063,1004.07971191406,406.073455810547,437.138946533203,484.481628417969,504.469512939453,554.457702636719,614.375549316406,659.215087890625,668.750610351563
676.349182128906,703.166931152344,748.998718261719,758.079406738281,760.826599121094,764.342956542969,771.742919921875,856.5400390625,878.390197753906,893.395751953125,392.339050292969,930.356262207031,1004.32366943359,406.166564941406,437.233276367188,484.576171875,504.564453125,554.552307128906,614.471862792969,659.307189941406,668.829772949219
676.431945800781,703.263610839844,749.079956054688,758.137817382813,760.891296386719,764.402038574219,771.859130859375,856.688110351563,878.48828125,893.492248535156,392.457244873047,930.504211425781,1004.56665039063,406.260528564453,437.328002929688,484.670745849609,504.658386230469,554.645446777344,614.565246582031,659.40380859375,668.912475585938
676.513061523438,703.353393554688,749.164367675781,758.193908691406,760.952819824219,764.457763671875,771.981750488281,856.830871582031,878.576965332031,893.58349609375,392.575256347656,930.648986816406,1004.81170654297,406.354766845703,437.420074462891,484.764251708984,504.751983642578,554.739685058594,614.659240722656,659.498291015625,668.995422363281
676.594604492188,703.451232910156,749.244079589844,758.250244140625,761.017456054688,764.515686035156,772.0986328125,856.977233886719,878.672485351563,893.67919921875,392.693389892578,930.792724609375,1005.05645751953,406.448791503906,437.514892578125,484.8583984375,504.846221923828,554.834716796875,614.75390625,659.587890625,669.075561523438
676.677185058594,703.545104980469,749.325378417969,758.307861328125,761.078002929688,764.571166992188,772.220520019531,857.121826171875,878.768432617188,893.774597167969,392.811645507813,930.935729980469,1005.30126953125,406.5419921875,437.609252929688,484.952972412109,504.941223144531,554.929260253906,614.844909667969,659.685180664063,669.157409667969
676.758850097656,703.637390136719,749.409606933594,758.361938476563,761.142578125,764.626342773438,772.33837890625,857.264892578125,878.862182617188,893.86669921875,392.930053710938,931.079040527344,1005.54595947266,406.635833740234,437.703948974609,485.047424316406,505.035064697266,555.022583007813,614.941711425781,659.781799316406,669.240173339844
676.839538574219,703.734619140625,749.489440917969,758.421691894531,761.204162597656,764.686096191406,772.460144042969,857.411804199219,878.956909179688,893.962524414063,393.04833984375,931.226196289063,1005.79046630859,406.730072021484,437.796264648438,485.14111328125,505.129058837891,555.116638183594,615.037109375,659.872253417969,669.321350097656
676.921997070313,703.82666015625,749.570861816406,758.4755859375,761.268798828125,764.740478515625,772.578247070313,857.550476074219,879.047973632813,894.054748535156,393.166442871094,931.369812011719,1006.03485107422,406.824188232422,437.890838623047,485.235107421875,505.222930908203,555.211547851563,615.127563476563,659.968383789063,669.402587890625
677.004516601563,703.921630859375,749.655029296875,758.534545898438,761.329040527344,764.798889160156,772.699768066406,857.699768066406,879.143920898438,894.14990234375,393.284362792969,931.51708984375,1006.27911376953,406.917388916016,437.985260009766,485.329833984375,505.318176269531,555.30615234375,615.223754882813,660.060729980469,669.485229492188
677.084533691406,704.018188476563,749.734680175781,758.587707519531,761.393981933594,764.851257324219,772.817932128906,857.843444824219,879.242065429688,894.246459960938,393.402465820313,931.661560058594,1006.52331542969,407.011108398438,438.080078125,485.424255371094,505.411743164063,555.399658203125,615.317199707031,660.157104492188,669.567077636719
677.166931152344,704.107543945313,749.816711425781,758.647521972656,761.455322265625,764.911499023438,772.938354492188,857.988525390625,879.331359863281,894.337707519531,393.520538330078,931.803771972656,1006.76696777344,407.105407714844,438.172210693359,485.518005371094,505.505889892578,555.493591308594,615.411254882813,660.252136230469,669.647827148438
677.249877929688,704.205810546875,749.900329589844,758.702453613281,761.52001953125,764.966430664063,773.057189941406,858.133911132813,879.426330566406,894.433288574219,393.638549804688,931.947998046875,1007.01062011719,407.199523925781,438.266906738281,485.611785888672,505.599548339844,555.588562011719,615.505737304688,660.341491699219,669.730285644531
677.329956054688,704.299499511719,749.979858398438,758.760070800781,761.580383300781,765.024658203125,773.176635742188,858.275451660156,879.522094726563,894.528259277344,393.756744384766,932.091125488281,1007.25457763672,407.292755126953,438.361297607422,485.706634521484,505.694763183594,555.683166503906,615.597045898438,660.438842773438,669.812683105469
677.412048339844,704.392211914063,750.062072753906,758.81591796875,761.645385742188,765.0791015625,773.296081542969,858.4228515625,879.615905761719,894.620971679688,393.875061035156,932.239318847656,1007.49829101563,407.386383056641,438.4560546875,485.801025390625,505.788543701172,555.776611328125,615.693603515625,660.535095214844,669.89306640625
677.495178222656,704.489074707031,750.145568847656,758.871704101563,761.706787109375,765.136169433594,773.414306640625,858.5625,879.711059570313,894.716796875,393.993408203125,932.383483886719,1007.74163818359,407.480712890625,438.548370361328,485.894927978516,505.882568359375,555.870544433594,615.788940429688,660.626220703125,669.975402832031
677.575500488281,704.5810546875,750.224975585938,758.930786132813,761.771484375,765.194274902344,773.53515625,858.711975097656,879.801330566406,894.808776855469,394.111785888672,932.529541015625,1007.98553466797,407.574920654297,438.642852783203,485.988647460938,505.976257324219,555.965454101563,615.879455566406,660.721801757813,670.057861328125
677.657165527344,704.67626953125,750.307678222656,758.985046386719,761.83154296875,765.249816894531,773.652587890625,858.855651855469,879.897705078125,894.904052734375,394.229583740234,932.673400878906,1008.23034667969,407.668151855469,438.737335205078,486.083343505859,506.071441650391,556.060119628906,615.975769042969,660.814208984375,670.13818359375
677.740478515625,704.772888183594,750.390502929688,759.043701171875,761.896606445313,765.307556152344,773.773803710938,858.999206542969,879.995849609375,895.000671386719,394.347778320313,932.814819335938,1008.47521972656,407.761749267578,438.832092285156,486.177642822266,506.165222167969,556.15380859375,616.069213867188,660.910522460938,670.220581054688
677.820739746094,704.86181640625,750.470336914063,759.096313476563,761.957946777344,765.360046386719,773.890686035156,859.145751953125,880.085388183594,895.091918945313,394.465789794922,932.960693359375,1008.71966552734,407.856140136719,438.924377441406,486.271850585938,506.259399414063,556.247436523438,616.163330078125,661.006042480469,670.302612304688
677.902648925781,704.96044921875,750.553161621094,759.156921386719,762.022705078125,765.420715332031,774.01220703125,859.286071777344,880.180419921875,895.187438964844,394.583740234375,933.104064941406,1008.96362304688,407.950317382813,439.018707275391,486.365325927734,506.352874755859,556.342468261719,616.257446289063,661.095092773438,670.383483886719
677.985534667969,705.053894042969,750.634887695313,759.2109375,762.082824707031,765.475402832031,774.128540039063,859.433837890625,880.275817871094,895.281921386719,394.701904296875,933.252380371094,1009.20715332031,408.043579101563,439.113372802734,486.460113525391,506.448181152344,556.43701171875,616.349060058594,661.192565917969,670.465942382813
678.066040039063,705.147277832031,750.715698242188,759.269653320313,762.148193359375,765.533813476563,774.250915527344,859.576110839844,880.369750976563,895.375122070313,394.820190429688,933.39697265625,1009.44995117188,408.137176513672,439.208129882813,486.554412841797,506.542022705078,556.530822753906,616.445495605469,661.288330078125,670.547485351563
678.148132324219,705.243591308594,750.798706054688,759.324279785156,762.209350585938,765.58740234375,774.366577148438,859.723510742188,880.465148925781,895.470886230469,394.938507080078,933.541259765625,1009.69506835938,408.2314453125,439.300445556641,486.648773193359,506.636016845703,556.624450683594,616.540832519531,661.380249023438,670.628845214844
678.230590820313,705.335327148438,750.87939453125,759.38134765625,762.274108886719,765.645568847656,774.489929199219,859.867248535156,880.554992675781,895.562866210938,395.056793212891,933.6845703125,1009.93957519531,408.32568359375,439.394775390625,486.742095947266,506.729583740234,556.719360351563,616.63134765625,661.475219726563,670.711303710938
678.311340332031,705.431030273438,750.960998535156,759.439147949219,762.334045410156,765.702453613281,774.605590820313,860.010498046875,880.651611328125,895.658264160156,395.175170898438,933.8271484375,1010.18310546875,408.4189453125,439.489379882813,486.836883544922,506.824859619141,556.813903808594,616.727478027344,661.567687988281,670.792419433594
678.393859863281,705.527709960938,751.044311523438,759.494689941406,762.3994140625,765.759033203125,774.728576660156,860.157043457031,880.749389648438,895.754638671875,395.293060302734,933.974365234375,1010.42724609375,408.512451171875,439.584045410156,486.931182861328,506.918792724609,556.907897949219,616.821166992188,661.663940429688,670.874084472656
678.475769042969,705.61669921875,751.124084472656,759.552612304688,762.460510253906,765.815856933594,774.845397949219,860.296569824219,880.839538574219,895.846008300781,395.411346435547,934.117858886719,1010.67352294922,408.606719970703,439.676544189453,487.025665283203,507.012908935547,557.001342773438,616.915344238281,661.759826660156,670.956604003906
678.556640625,705.715087890625,751.206420898438,759.605712890625,762.525634765625,765.869689941406,774.967712402344,860.445068359375,880.934326171875,895.941528320313,395.529571533203,934.265563964844,1010.91931152344,408.701019287109,439.770751953125,487.118804931641,507.106353759766,557.096496582031,617.009216308594,661.848693847656,671.037414550781
678.639587402344,705.808349609375,751.289367675781,759.666259765625,762.585327148438,765.93017578125,775.085144042969,860.588806152344,881.029479980469,896.035766601563,395.647552490234,934.409912109375,1011.16528320313,408.794281005859,439.865478515625,487.213745117188,507.201507568359,557.190856933594,617.10107421875,661.946350097656,671.118896484375
678.721130371094,705.90234375,751.368835449219,759.719787597656,762.650817871094,765.984436035156,775.207336425781,860.734741210938,881.123596191406,896.129211425781,395.765747070313,934.552368164063,1011.4111328125,408.887756347656,439.960052490234,487.307952880859,507.295501708984,557.284912109375,617.197509765625,662.041381835938,671.202026367188
678.8017578125,705.998168945313,751.451965332031,759.778991699219,762.7119140625,766.04296875,775.324951171875,860.878723144531,881.219299316406,896.22509765625,395.883941650391,934.696411132813,1011.65692138672,408.982147216797,440.052642822266,487.402679443359,507.389556884766,557.378356933594,617.292663574219,662.134399414063,671.282409667969
678.88525390625,706.089721679688,751.53466796875,759.832580566406,762.776733398438,766.095703125,775.446228027344,861.021545410156,881.308898925781,896.316955566406,396.002288818359,934.839538574219,1011.90270996094,409.076446533203,440.146728515625,487.49560546875,507.483154296875,557.473388671875,617.38330078125,662.228637695313,671.36376953125
678.966552734375,706.185852050781,751.613647460938,759.891540527344,762.836547851563,766.154907226563,775.564392089844,861.168029785156,881.405395507813,896.412353515625,396.120666503906,934.987487792969,1012.14837646484,409.169555664063,440.241485595703,487.59033203125,507.578247070313,557.567932128906,617.479370117188,662.321228027344,671.447448730469
679.046691894531,706.282104492188,751.697570800781,759.947387695313,762.902099609375,766.210693359375,775.684387207031,861.307556152344,881.503173828125,896.508666992188,396.239013671875,935.131469726563,1012.39428710938,409.263122558594,440.335998535156,487.684600830078,507.672241210938,557.661865234375,617.572998046875,662.417297363281,671.527587890625
679.130859375,706.37158203125,751.780029296875,760.003967285156,762.963256835938,766.268676757813,775.803405761719,861.457763671875,881.593566894531,896.60009765625,396.356597900391,935.277893066406,1012.64001464844,409.357421875,440.428649902344,487.779418945313,507.766387939453,557.755249023438,617.667297363281,662.513793945313,671.608764648438
679.212158203125,706.469604492188,751.858947753906,760.061096191406,763.028137207031,766.323791503906,775.922302246094,861.60107421875,881.688171386719,896.695678710938,396.474395751953,935.422302246094,1012.88562011719,409.451904296875,440.522674560547,487.872436523438,507.859924316406,557.850402832031,617.760864257813,662.602416992188,671.692565917969
679.291748046875,706.563049316406,751.943176269531,760.115600585938,763.087829589844,766.379028320313,776.042419433594,861.745300292969,881.782897949219,896.789489746094,396.592437744141,935.563598632813,1013.13128662109,409.544921875,440.617492675781,487.967071533203,507.954864501953,557.94482421875,617.852966308594,662.700073242188,671.772827148438
679.376159667969,706.656982421875,752.025268554688,760.175354003906,763.153442382813,766.438903808594,776.160461425781,861.890808105469,881.87744140625,896.883239746094,396.710479736328,935.709228515625,1013.37677001953,409.638458251953,440.712097167969,488.061309814453,508.049011230469,558.039001464844,617.949523925781,662.794555664063,671.853759765625
679.457580566406,706.752746582031,752.104187011719,760.229125976563,763.214660644531,766.493530273438,776.281311035156,862.032104492188,881.973388671875,896.979187011719,396.82861328125,935.851989746094,1013.62225341797,409.732879638672,440.804748535156,488.156219482422,508.14306640625,558.132263183594,618.044372558594,662.888488769531,671.937683105469
679.536987304688,706.844116210938,752.188720703125,760.288146972656,763.279663085938,766.551635742188,776.3984375,862.17919921875,882.062866210938,897.071228027344,396.946899414063,936.000671386719,1013.86785888672,409.827362060547,440.898712158203,488.249176025391,508.236663818359,558.227355957031,618.135192871094,662.982116699219,672.01806640625
679.621337890625,706.940490722656,752.270385742188,760.341064453125,763.339111328125,766.60400390625,776.520202636719,862.320678710938,882.159118652344,897.166442871094,397.065246582031,936.14501953125,1014.11328125,409.920227050781,440.99365234375,488.343719482422,508.331512451172,558.32177734375,618.231201171875,663.074890136719,672.098876953125
679.702880859375,707.03662109375,752.349304199219,760.401000976563,763.40478515625,766.664306640625,776.636779785156,862.469787597656,882.256774902344,897.262573242188,397.183624267578,936.289855957031,1014.35876464844,410.013885498047,441.088012695313,488.438201904297,508.425872802734,558.416076660156,618.324951171875,663.170715332031,672.1826171875
679.782348632813,707.126403808594,752.434265136719,760.455871582031,763.466064453125,766.719482421875,776.758911132813,862.61279296875,882.347717285156,897.354248046875,397.301971435547,936.433654785156,1014.60406494141,410.108215332031,441.180908203125,488.532958984375,508.519866943359,558.509399414063,618.419311523438,663.267578125,672.263427734375
679.866516113281,707.224182128906,752.515502929688,760.513916015625,763.530944824219,766.777648925781,776.874816894531,862.756164550781,882.442016601563,897.449768066406,397.419830322266,936.575378417969,1014.84936523438,410.202789306641,441.274719238281,488.626007080078,508.613494873047,558.604370117188,618.5126953125,663.356140136719,672.343872070313
679.948181152344,707.317565917969,752.594604492188,760.569213867188,763.590393066406,766.831848144531,776.997741699219,862.902282714844,882.536560058594,897.543029785156,397.538055419922,936.722717285156,1015.09448242188,410.295684814453,441.369659423828,488.720306396484,508.708221435547,558.69873046875,618.605041503906,663.453918457031,672.427429199219
680.02783203125,707.41162109375,752.679870605469,760.625366210938,763.656311035156,766.888977050781,777.113098144531,863.042663574219,882.631103515625,897.637145996094,397.656372070313,936.865661621094,1015.33953857422,410.389190673828,441.464019775391,488.814971923828,508.802581787109,558.793212890625,618.701416015625,663.547790527344,672.508850097656
680.111328125,707.507385253906,752.760314941406,760.684143066406,763.717407226563,766.947082519531,777.236694335938,863.190124511719,882.727416992188,897.7333984375,397.774597167969,937.013732910156,1015.58380126953,410.483581542969,441.557006835938,488.90966796875,508.896697998047,558.886413574219,618.796264648438,663.642578125,672.589111328125
680.193664550781,707.598205566406,752.839721679688,760.738830566406,763.7822265625,767.002746582031,777.352478027344,863.334106445313,882.817016601563,897.825256347656,397.892974853516,937.158081054688,1015.82751464844,410.578247070313,441.650695800781,489.002746582031,508.990325927734,558.9814453125,618.887023925781,663.735656738281,672.672180175781
680.2734375,707.6953125,752.925354003906,760.797180175781,763.841613769531,767.060363769531,777.4755859375,863.481140136719,882.912902832031,897.920593261719,398.011169433594,937.301025390625,1016.06896972656,410.670989990234,441.745758056641,489.096984863281,509.084930419922,559.075622558594,618.983093261719,663.828308105469,672.754455566406
680.35595703125,707.790893554688,753.004943847656,760.849609375,763.907592773438,767.113098144531,777.592163085938,863.624145507813,883.010559082031,898.016479492188,398.129516601563,937.445190429688,1016.31353759766,410.764617919922,441.840026855469,489.191711425781,509.179412841797,559.170288085938,619.076904296875,663.924194335938,672.83447265625
680.438781738281,707.881225585938,753.085266113281,760.910461425781,763.968811035156,767.173583984375,777.71484375,863.767639160156,883.101867675781,898.108459472656,398.247863769531,937.587829589844,1016.55792236328,410.858947753906,441.933044433594,489.286437988281,509.273345947266,559.263427734375,619.171264648438,664.021118164063,672.917114257813
680.519165039063,707.978515625,753.170715332031,760.964416503906,764.033630371094,767.228515625,777.83203125,863.913513183594,883.1962890625,898.203918457031,398.365936279297,937.735900878906,1016.80212402344,410.95361328125,442.026702880859,489.379516601563,509.367065429688,559.358459472656,619.264465332031,664.109985351563,672.999633789063
680.600769042969,708.071960449219,753.249938964844,761.023376464844,764.092956542969,767.286682128906,777.953735351563,864.052978515625,883.290161132813,898.296813964844,398.483581542969,937.87939453125,1017.04620361328,411.046295166016,442.121826171875,489.473693847656,509.461608886719,559.452758789063,619.357055664063,664.207336425781,673.079956054688
680.683959960938,708.166198730469,753.330871582031,761.077514648438,764.158996582031,767.340087890625,778.07177734375,864.203063964844,883.384948730469,898.391174316406,398.601409912109,938.0263671875,1017.29058837891,411.139953613281,442.216003417969,489.568481445313,509.556213378906,559.547485351563,619.453369140625,664.301208496094,673.161987304688
680.765075683594,708.262023925781,753.415893554688,761.135192871094,764.22021484375,767.398376464844,778.192138671875,864.346496582031,883.481689453125,898.487548828125,398.719268798828,938.170593261719,1017.53491210938,411.234313964844,442.309112548828,489.663177490234,509.650299072266,559.640502929688,619.548156738281,664.396118164063,673.244689941406
680.845764160156,708.352478027344,753.495056152344,761.192443847656,764.284912109375,767.455261230469,778.310668945313,864.49169921875,883.571228027344,898.579528808594,398.837219238281,938.312133789063,1017.77905273438,411.328948974609,442.402709960938,489.75634765625,509.743957519531,559.735412597656,619.638977050781,664.489440917969,673.325744628906
