"band1","band2","band3","band4","band5","band6","band7","band8","band9","band10","band11","band12","band13"
6.91660423289406e-310,6.91660423289564e-310,6.91660423289722e-310,6.9166042328988e-310,6.91660423290038e-310,6.91660423290196e-310,6.91660423290354e-310,0.400391391,6.91660423290671e-310,6.91660423290829e-310,6.91660423290987e-310,0.323709698,0.935256327
6.91660423291461e-310,6.91660423291619e-310,6.91660423291777e-310,6.91660423291935e-310,6.91660423292094e-310,6.91660423292252e-310,6.9166042329241e-310,0.4008730178,6.91660423292726e-310,6.91660423292884e-310,6.91660423293042e-310,0.234284076,0.933022239
6.91660423293516e-310,6.91660423293675e-310,6.91660423293833e-310,6.91660423293991e-310,6.91660423294149e-310,6.91660423294307e-310,6.91660423294465e-310,0.40829375,6.91660423294781e-310,6.91660423294939e-310,6.91660423295097e-310,0.163971597,0.926879998
6.91660423295572e-310,6.9166042329573e-310,6.91660423295888e-310,6.91660423296046e-310,6.91660423296204e-310,6.91660423296362e-310,1.98928433658031e-264,0.4208655584,4.66642393501281e-310,6.91663209664551e-310,2.71905882756826e-77,0.110210711,0.921056996
1.98928433658032e-264,1.98928433658031e-264,1.98928433658031e-264,1.17847316061509e-47,2.71905882756826e-77,2.71905882756826e-77,2.71905882756826e-77,0.4300702177,1.98928433658031e-264,1.98928433658031e-264,1.98928433658031e-264,0.072477896,0.915482617
2.71905882756826e-77,2.71905882756826e-77,1.98930166855928e-264,1.98928433658031e-264,1.98928433658031e-264,1.30369738282127e-259,2.71905882859967e-77,0.4245669162,2.71905882756826e-77,1.85270988603847e-72,1.98928433661383e-264,0.04619413,0.911020114
3.2817452340946e-33,2.71905882756847e-77,2.71905882756826e-77,2.71905882756826e-77,9.34406956069665e-67,1.98928433658031e-264,1.98928433658031e-264,0.3913681722,2.90315583626145e-57,2.71905882756826e-77,2.71905882756826e-77,0.029400532,0.908292872
1.98928433658031e-264,1.98928433658031e-264,1.98928433658031e-264,2.7216565499419e-77,2.71905882756826e-77,2.71905882756826e-77,2.71905882756826e-77,0.3300900823,1.98928433658031e-264,1.98928433658031e-264,6.62443217943943e-320,0.019358665,0.907283492
6.91660432441162e-310,6.91660432442743e-310,6.91660432443533e-310,6.91660432444324e-310,6.91660432445114e-310,6.91660432445905e-310,6.91660432446695e-310,0.2572050918,6.91660432448276e-310,6.91660432449067e-310,6.91660432449857e-310,0.013308246,0.90819092
6.91660432452229e-310,6.91660432453019e-310,6.9166043245381e-310,6.91660430957542e-310,6.91660430958332e-310,6.91660430959123e-310,6.91660430959913e-310,0.1818903053,6.91660430961494e-310,6.91660430962285e-310,6.91660430963075e-310,0.009316851,0.911168883
6.91660430965447e-310,6.91660430966237e-310,6.91660430967028e-310,6.91660430967818e-310,6.91660430968609e-310,6.91660430969399e-310,6.9166043097019e-310,0.1165066809,6.91660430971771e-310,6.91660430972561e-310,6.91660430973352e-310,0.006522833,0.916188526
6.91660430975723e-310,6.91660430976514e-310,6.91660430977779e-310,6.91660430978569e-310,6.9166043097936e-310,6.9166043098015e-310,6.91660430980941e-310,0.0703157946,6.91660430982522e-310,6.91660430983312e-310,6.91660430984103e-310,0.004864189,0.922854635
6.91660430986474e-310,6.91660430987265e-310,6.91660430988055e-310,6.91660430988846e-310,6.91660430989636e-310,6.91660430990427e-310,6.91660430991217e-310,0.0427538115,6.91660430992798e-310,6.91660430993589e-310,6.91660430994379e-310,0.003409053,0.920605167
6.91660430996751e-310,6.91660431018253e-310,6.91660431019043e-310,6.91660431019834e-310,6.91660431020624e-310,6.91660431021415e-310,6.91660431022205e-310,0.025931542,6.91660431023786e-310,6.91660431024577e-310,6.91660431025367e-310,0.002490561,0.919482312
6.91660431027739e-310,6.91660431028529e-310,6.9166043102932e-310,6.9166043103011e-310,6.91660431030901e-310,6.91660431031691e-310,6.91660431032482e-310,0.0157439392,6.91660431034063e-310,6.91660431034853e-310,6.91660431035644e-310,0.001958315,0.919489205
6.9166043103849e-310,6.9166043103928e-310,6.91660431040071e-310,6.91660431040861e-310,6.91660431041652e-310,6.91660431042442e-310,6.91660431043233e-310,0.003943258,6.91660431044814e-310,6.91660431045604e-310,6.91660431046395e-310,0.001422504,0.921276392
6.91660431048766e-310,6.91660431049557e-310,6.91660431050347e-310,6.91660431051138e-310,6.91660431051928e-310,6.91660431052719e-310,6.91660431053509e-310,6.916604310543e-310,6.9166043105509e-310,6.91660431055881e-310,6.91660431056671e-310,0.001055276,0.924526038
6.91660431079754e-310,6.91660431080544e-310,6.91660431081335e-310,6.91660431082125e-310,6.91660431082916e-310,6.91660431083706e-310,6.91660431084497e-310,6.91660431085287e-310,6.91660431086078e-310,6.91660431086868e-310,6.91660431087659e-310,0.000497731,0.927732919
6.9166043109003e-310,6.91660431090821e-310,6.91660431091611e-310,6.91660431092402e-310,6.91660431093192e-310,6.91660431093983e-310,6.91660431094773e-310,6.91660431095564e-310,6.91660431096354e-310,6.91660431097145e-310,6.91660431097935e-310,0.000227763,0.931974489
6.91660431121018e-310,6.91660431121809e-310,6.91660431122599e-310,6.9166043112339e-310,6.9166043112418e-310,6.91660431124971e-310,6.91660431125761e-310,6.91660431126552e-310,6.91660431127342e-310,6.91660431128133e-310,6.91660431128923e-310,0.00015918,0.936769555
6.91660431131295e-310,6.91660431132085e-310,6.91660431132876e-310,6.91660431133666e-310,6.91660431134457e-310,6.91660431135247e-310,6.91660431136038e-310,6.91660431136828e-310,6.91660431137619e-310,6.91660431138409e-310,6.91660431159911e-310,3.3942e-05,0.941482728
6.91660431162283e-310,6.91660431163073e-310,6.91660431163864e-310,6.91660431164654e-310,6.91660431165445e-310,6.91660431166235e-310,6.91660431167026e-310,6.91660431167816e-310,6.91660431168607e-310,6.91660431169397e-310,6.91660431170188e-310,4.4875e-05,0.946801994
6.91660431172559e-310,6.9166043117335e-310,6.9166043117414e-310,6.91660431174931e-310,6.91660431175721e-310,6.91660431176512e-310,6.91660431177302e-310,6.91660431178093e-310,6.91660431178883e-310,6.91660431180148e-310,6.91660431180939e-310,1.3044e-05,0.951202607
6.9166043118331e-310,6.91660431184101e-310,6.91660431184891e-310,6.91660431185682e-310,6.91660431186472e-310,6.91660431187263e-310,6.91660431188053e-310,6.91660431188844e-310,6.91660431189634e-310,6.91660431190425e-310,6.91660431191215e-310,6.91660431192006e-310,0.954436663
6.91660431193587e-310,6.91660431194377e-310,6.91660431195168e-310,6.91660431195958e-310,6.91660431196749e-310,6.91660431197539e-310,6.9166043119833e-310,6.9166043119912e-310,6.91660431220622e-310,6.91660431221412e-310,6.91660431222203e-310,6.91660431222993e-310,0.957046915
6.91660431224574e-310,6.91660431225365e-310,6.91660431226155e-310,6.91660431226946e-310,6.91660431227736e-310,6.91660431228527e-310,6.91660431229317e-310,6.91660431230108e-310,6.91660431230898e-310,6.91660431231689e-310,6.91660431232479e-310,6.9166043123327e-310,0.959729173
6.91660431234851e-310,6.91660431235641e-310,6.91660431236432e-310,6.91660431237222e-310,6.91660431238013e-310,6.91660431238803e-310,6.91660431239594e-310,6.91660431261096e-310,6.91660431261886e-310,6.91660431262677e-310,6.91660431263467e-310,6.91660431264258e-310,0.962538601
6.91660431265839e-310,6.91660431266629e-310,6.9166043126742e-310,6.9166043126821e-310,6.91660431269001e-310,6.91660431269791e-310,6.91660431270582e-310,6.91660431271372e-310,6.91660431272163e-310,6.91660431272953e-310,6.91660431273744e-310,6.91660431274534e-310,0.964857726
6.91660431276115e-310,6.91660431276906e-310,6.91660431277696e-310,6.91660431278487e-310,6.91660431279277e-310,6.91660431280068e-310,6.9166043130157e-310,6.9166043130236e-310,6.91660431303151e-310,6.91660431303941e-310,6.91660431304732e-310,6.91660431305522e-310,0.966042031
6.91660431307103e-310,6.91660431307894e-310,6.91660431308684e-310,6.91660431309475e-310,6.91660431310265e-310,6.91660431311056e-310,6.91660431311846e-310,6.91660431312637e-310,6.91660431313427e-310,6.91660431314218e-310,6.91660431315008e-310,6.91660431315799e-310,0.966647037
6.9166043131738e-310,6.9166043131817e-310,6.91660431318961e-310,6.91660431319751e-310,6.91660431320542e-310,6.91660431321807e-310,6.91660431322597e-310,6.91660431323388e-310,6.91660431324178e-310,6.91660431324969e-310,6.91660431325759e-310,6.9166043132655e-310,0.966309991
6.91660431328131e-310,6.91660431328921e-310,6.91660431329712e-310,6.91660431330502e-310,6.91660431331293e-310,6.91660431332083e-310,6.91660431332874e-310,6.91660431333664e-310,6.91660431334455e-310,6.91660431335245e-310,6.91660431336036e-310,6.91660431336826e-310,0.965460063
6.91660431338407e-310,6.91660431339198e-310,6.91660431339988e-310,6.91660431340779e-310,6.9166043136228e-310,6.91660431363071e-310,6.91660431363861e-310,6.91660431364652e-310,6.91660431365442e-310,6.91660431366233e-310,6.91660431367023e-310,6.91660431367814e-310,0.964841278
6.91660431369395e-310,6.91660431370185e-310,6.91660431370976e-310,6.91660431371766e-310,6.91660431372557e-310,6.91660431373347e-310,6.91660431374138e-310,6.91660431374928e-310,6.91660431375719e-310,6.91660431376509e-310,6.916604313773e-310,6.9166043137809e-310,0.963655749
6.91660431379671e-310,6.91660431380462e-310,6.91660431381252e-310,6.91660431382517e-310,6.91660431383308e-310,6.91660431384098e-310,6.91660431384889e-310,6.91660431385679e-310,6.9166043138647e-310,6.9166043138726e-310,6.91660431388051e-310,6.91660431388841e-310,0.961698492
6.91660431390422e-310,6.91660431391213e-310,6.91660431392003e-310,6.91660431392794e-310,6.91660431393584e-310,6.91660431394375e-310,6.91660431395165e-310,6.91660431395956e-310,6.91660431396746e-310,6.91660431397537e-310,6.91660431398327e-310,6.91660431399118e-310,0.959453949
6.91660431400699e-310,6.91660431401489e-310,6.91660428832664e-310,6.91660428833455e-310,6.91660428834245e-310,6.91660428835036e-310,6.91660428835826e-310,6.91660428836617e-310,6.91660428837407e-310,6.91660428838198e-310,6.91660428838988e-310,6.91660428839779e-310,0.957327053
6.9166042884136e-310,6.9166042884215e-310,6.91660428842941e-310,6.91660428843731e-310,6.91660428844522e-310,6.91660428845312e-310,6.91660428846103e-310,6.91660428846893e-310,6.91660428847684e-310,6.91660428848474e-310,6.91660428849265e-310,6.91660428850055e-310,0.955140475
6.91660428851636e-310,6.91660428852901e-310,6.91660428853692e-310,6.91660428854482e-310,6.91660428855273e-310,6.91660428856063e-310,6.91660428856854e-310,6.91660428857644e-310,6.91660428858435e-310,6.91660428859225e-310,6.91660428860016e-310,6.91660428860806e-310,0.953558145
6.91660428862387e-310,6.91660428863178e-310,6.91660428863968e-310,6.91660428864759e-310,6.91660428865549e-310,6.9166042886634e-310,6.9166042886713e-310,6.91660428867921e-310,6.91660428868711e-310,6.91660428869502e-310,6.91660428870292e-310,6.91660428871083e-310,0.95273179
6.91660428893375e-310,6.91660428894166e-310,6.91660428894956e-310,6.91660428895747e-310,6.91660428896537e-310,6.91660428897328e-310,6.91660428898118e-310,6.91660428898909e-310,6.91660428899699e-310,6.9166042890049e-310,6.9166042890128e-310,6.91660428902071e-310,0.952180853
6.91660428903652e-310,6.91660428904442e-310,6.91660428905233e-310,6.91660428906023e-310,6.91660428906814e-310,6.91660428907604e-310,6.91660428908395e-310,6.91660428909185e-310,6.91660428909976e-310,6.91660428910766e-310,6.91660428911557e-310,6.91660428912347e-310,0.951730689
6.91660428934639e-310,6.9166042893543e-310,6.9166042893622e-310,6.91660428937011e-310,6.91660428937801e-310,6.91660428938592e-310,6.91660428939382e-310,6.91660428940173e-310,6.91660428940963e-310,6.91660428941754e-310,6.91660428942544e-310,6.91660428943335e-310,0.952145994
6.91660428944916e-310,6.91660428945706e-310,6.91660428946497e-310,6.91660428947287e-310,6.91660428948078e-310,6.91660428948868e-310,6.91660428949659e-310,6.9166042895045e-310,6.9166042895124e-310,6.91660428952031e-310,6.91660428952821e-310,6.91660428954086e-310,0.952641408
6.91660428955667e-310,6.91660428956457e-310,6.91660428957248e-310,6.91660428958038e-310,6.91660428958829e-310,6.91660428959619e-310,6.9166042896041e-310,6.916604289612e-310,6.91660428961991e-310,6.91660428962781e-310,6.91660428963572e-310,6.91660428964362e-310,0.954056643
6.91660428965943e-310,6.91660428966734e-310,6.91660428967524e-310,6.91660428968315e-310,6.91660428969105e-310,6.91660428969896e-310,6.91660428970686e-310,6.91660428971477e-310,6.91660428972267e-310,6.91660428973058e-310,6.9166042899456e-310,6.9166042899535e-310,0.957078482
6.91660428996931e-310,6.91660428997722e-310,6.91660428998512e-310,6.91660428999303e-310,6.91660429000093e-310,6.91660429000884e-310,6.91660429001674e-310,6.91660429002465e-310,6.91660429003255e-310,6.91660429004046e-310,6.91660429004836e-310,6.91660429005627e-310,0.960638803
6.91660429007208e-310,6.91660429007998e-310,6.91660429008789e-310,6.91660429009579e-310,6.9166042901037e-310,6.9166042901116e-310,6.91660429011951e-310,6.91660429012741e-310,6.91660429013532e-310,6.91660429035034e-310,6.91660429035824e-310,6.91660429036615e-310,0.964221982
6.91660429038196e-310,6.91660429038986e-310,6.91660429039777e-310,6.91660429040567e-310,6.91660429041358e-310,6.91660429042148e-310,6.91660429042939e-310,6.91660429043729e-310,6.9166042904452e-310,6.9166042904531e-310,6.91660429046101e-310,6.91660429046891e-310,0.968307493
6.91660429048472e-310,6.91660429049263e-310,6.91660429050053e-310,6.91660429050844e-310,6.91660429051634e-310,6.91660429052425e-310,6.91660429053215e-310,6.91660429054006e-310,6.91660429075507e-310,6.91660429076298e-310,6.91660429077088e-310,6.91660429077879e-310,0.972691041
6.9166042907946e-310,6.9166042908025e-310,6.91660429081041e-310,6.91660429081831e-310,6.91660429082622e-310,6.91660429083412e-310,6.91660429084203e-310,6.91660429084993e-310,6.91660429085784e-310,6.91660429086574e-310,6.91660429087365e-310,6.91660429088155e-310,0.97742349
6.91660429089736e-310,6.91660429090527e-310,6.91660429091318e-310,6.91660429092108e-310,6.91660429092899e-310,6.91660429093689e-310,6.9166042909448e-310,6.91660429115981e-310,6.91660429116772e-310,6.91660429117562e-310,6.91660429118353e-310,6.91660429119143e-310,0.982898416
6.91660429120724e-310,6.91660429121515e-310,6.91660429122305e-310,6.91660429123096e-310,6.91660429123886e-310,6.91660429124677e-310,6.91660429125467e-310,6.91660429126258e-310,6.91660429127048e-310,6.91660429127839e-310,6.91660429128629e-310,6.9166042912942e-310,0.98714443
6.91660429131001e-310,6.91660429131791e-310,6.91660429132582e-310,6.91660429133372e-310,6.91660429134163e-310,6.91660429134953e-310,6.91660429156455e-310,6.91660429157246e-310,6.91660429158036e-310,6.91660429158827e-310,6.91660429159617e-310,6.91660429160408e-310,0.990734152
6.91660429161989e-310,6.91660429162779e-310,6.9166042916357e-310,6.9166042916436e-310,6.91660429165151e-310,6.91660429165941e-310,6.91660429166732e-310,6.91660429167522e-310,6.91660429168313e-310,6.91660429169103e-310,6.91660429169894e-310,6.91660429170684e-310,0.993982826
6.91660429172265e-310,6.91660429173056e-310,6.91660429173846e-310,6.91660429174637e-310,6.91660429175427e-310,6.91660429196929e-310,6.91660429197719e-310,6.9166042919851e-310,6.916604291993e-310,6.91660429200091e-310,6.91660429200882e-310,6.91660429201672e-310,0.996786808
6.91660429203253e-310,6.91660429204044e-310,6.91660429204834e-310,6.91660429205625e-310,6.91660429206415e-310,6.91660429207206e-310,6.91660429207996e-310,6.91660429208787e-310,6.91660429209577e-310,6.91660429210368e-310,6.91660429211158e-310,6.91660429211949e-310,0.998752904
6.9166042921353e-310,6.9166042921432e-310,6.91660429215111e-310,6.91660429215901e-310,6.91660429217166e-310,6.91660429217956e-310,6.91660429218747e-310,6.91660429219537e-310,6.91660429220328e-310,6.91660429221118e-310,6.91660429221909e-310,6.91660429222699e-310,1
6.9166042922428e-310,6.91660429225071e-310,6.91660429225861e-310,6.91660429226652e-310,6.91660429227442e-310,6.91660429228233e-310,6.91660429229023e-310,6.91660429229814e-310,6.91660429230604e-310,6.91660429231395e-310,6.91660429232186e-310,6.91660429232976e-310,0.999927455
6.91660429234557e-310,6.91660429235348e-310,6.91660429236138e-310,6.9166042925764e-310,6.9166042925843e-310,6.91660429259221e-310,6.91660429260011e-310,6.91660429260802e-310,6.91660429261592e-310,6.91660429262383e-310,6.91660429263173e-310,6.91660429263964e-310,0.999151921
6.91660429265545e-310,6.91660429266335e-310,6.91660429267126e-310,6.91660429267916e-310,6.91660429268707e-310,6.91660429269497e-310,6.91660429270288e-310,6.91660429271078e-310,6.91660429271869e-310,6.91660429272659e-310,6.9166042927345e-310,6.9166042927424e-310,0.997129452
6.91660429275821e-310,6.91660429276612e-310,6.91660429277877e-310,6.91660429278667e-310,6.91660429279458e-310,6.91660429280248e-310,6.91660429281039e-310,6.91660429281829e-310,6.9166042928262e-310,6.9166042928341e-310,6.91660429284201e-310,6.91660429284991e-310,0.993883695
6.91660429286572e-310,6.91660429287363e-310,6.91660429288153e-310,6.91660429288944e-310,6.91660429289734e-310,6.91660429290525e-310,6.91660429291315e-310,6.91660429292106e-310,6.91660429292896e-310,6.91660429293687e-310,6.91660429294477e-310,6.91660429295268e-310,0.989685968
6.91660429296849e-310,6.91660429318351e-310,6.91660429319141e-310,6.91660429319932e-310,6.91660429320722e-310,6.91660429321513e-310,6.91660429322303e-310,6.91660429323094e-310,6.91660429323884e-310,6.91660429324675e-310,6.91660429325465e-310,6.91660429326256e-310,0.983735405
6.91660429327837e-310,6.91660429328627e-310,6.91660429329418e-310,6.91660429330208e-310,6.91660429330999e-310,6.91660429331789e-310,6.9166042933258e-310,6.9166042933337e-310,6.91660429334161e-310,6.91660429334951e-310,6.91660429335742e-310,6.91660429336532e-310,0.976212761
6.91660429338587e-310,6.91660429339378e-310,6.91660429340168e-310,6.91660429340959e-310,6.91660429341749e-310,6.9166042934254e-310,6.91660429343331e-310,6.91660429344121e-310,6.91660429344912e-310,6.91660429345702e-310,6.91660429346493e-310,6.91660429347283e-310,0.967813199
6.91660429348864e-310,6.91660429349655e-310,6.91660429350445e-310,6.91660429351236e-310,6.91660429352026e-310,6.91660429352817e-310,6.91660429353607e-310,6.91660429354398e-310,6.91660429355188e-310,6.91660429355979e-310,6.91660429356769e-310,6.9166042935756e-310,0.958342887
6.91660429379852e-310,6.91660429380642e-310,6.91660429381433e-310,6.91660429382223e-310,6.91660429383014e-310,6.91660429383804e-310,6.91660429384595e-310,6.91660429385385e-310,6.91660429386176e-310,6.91660429386966e-310,6.91660429387757e-310,6.91660429388547e-310,0.948440151
6.91660429390128e-310,6.91660429390919e-310,6.91660429391709e-310,6.916604293925e-310,6.9166042939329e-310,6.91660429394081e-310,6.91660429394871e-310,6.91660429395662e-310,6.91660429396452e-310,6.91660429397243e-310,6.91660429398033e-310,6.91660429399298e-310,0.9382028
6.91660429400879e-310,6.9166042940167e-310,6.9166042940246e-310,6.91660429403251e-310,6.91660429404041e-310,6.91660429404832e-310,6.91660429405622e-310,6.91660429406413e-310,6.91660429407203e-310,6.91660429407994e-310,6.91660429408784e-310,6.91660429409575e-310,0.927724853
6.91660429411156e-310,6.91660429411946e-310,6.91660429412737e-310,6.91660429413527e-310,6.91660429414318e-310,6.91660429415108e-310,6.91660429415899e-310,6.91660429416689e-310,6.9166042941748e-310,6.9166042941827e-310,6.91660429419535e-310,6.91660429420326e-310,0.917038819
6.91660429421907e-310,6.91660429422697e-310,6.91660429423488e-310,6.91660429424278e-310,6.91660429425069e-310,6.91660429425859e-310,6.9166042942665e-310,6.9166042942744e-310,6.91660429428231e-310,6.91660429429021e-310,6.91660429429812e-310,6.91660429430602e-310,0.905999348
6.91660429432183e-310,6.91660429432974e-310,6.91660429433764e-310,6.91660429434555e-310,6.91660429435345e-310,6.91660429436136e-310,6.91660429436926e-310,6.91660429437717e-310,6.91660429438507e-310,6.91660429460009e-310,6.916604294608e-310,6.9166042946159e-310,0.893868367
6.91660429463171e-310,6.91660429463962e-310,6.91660429464752e-310,6.91660429465543e-310,6.91660429466333e-310,6.91660429467124e-310,6.91660429467914e-310,6.91660429468705e-310,6.91660429469495e-310,6.91660429470286e-310,6.91660429471076e-310,6.91660429471867e-310,0.881682515
6.91660429473448e-310,6.91660429474238e-310,6.91660429475029e-310,6.91660429475819e-310,6.9166042947661e-310,6.916604294774e-310,6.91660429478191e-310,6.91660429478981e-310,6.91660429480246e-310,6.91660429481036e-310,6.91660429481827e-310,6.91660429482617e-310,0.86864716
6.91660429484199e-310,6.91660429484989e-310,6.9166042948578e-310,6.9166042948657e-310,6.91660429487361e-310,6.91660429488151e-310,6.91660429488942e-310,6.91660429489732e-310,6.91660429490523e-310,6.91660429491313e-310,6.91660429492104e-310,6.91660429492894e-310,0.854635458
6.91660429494475e-310,6.91660429495266e-310,6.91660429496056e-310,6.91660429496847e-310,6.91660429497637e-310,6.91660429498428e-310,6.91660429499218e-310,6.9166042952072e-310,6.9166042952151e-310,6.91660429522301e-310,6.91660429523091e-310,6.91660429523882e-310,0.840619936
6.91660429525463e-310,6.91660429526253e-310,6.91660429527044e-310,6.91660429527834e-310,6.91660429528625e-310,6.91660429529415e-310,6.91660429530206e-310,6.91660429530996e-310,6.91660429531787e-310,6.91660429532577e-310,6.91660429533368e-310,6.91660429534158e-310,0.826015692
6.91660429535739e-310,6.9166042953653e-310,6.9166042953732e-310,6.91660429538111e-310,6.91660429538901e-310,6.91660429539692e-310,6.91660429540957e-310,6.91660429541747e-310,6.91660429542538e-310,6.91660429543328e-310,6.91660429544119e-310,6.91660429544909e-310,0.809516209
6.9166042954649e-310,6.91660429547281e-310,6.91660429548071e-310,6.91660429548862e-310,6.91660429549652e-310,6.91660429550443e-310,6.91660429551233e-310,6.91660429552024e-310,6.91660429552814e-310,6.91660429553605e-310,6.91660429554395e-310,6.91660429555186e-310,0.791866591
6.91660429556767e-310,6.91660429557557e-310,6.91660429558348e-310,6.91660429559138e-310,6.91660429559929e-310,6.91660429561194e-310,6.91660429561984e-310,6.91660429562775e-310,6.91660429563565e-310,6.91660429564356e-310,6.91660429565146e-310,6.91660429565937e-310,0.772443017
6.91660429567518e-310,6.91660429568308e-310,6.91660429569099e-310,6.91660429569889e-310,6.9166042957068e-310,6.9166042957147e-310,6.91660429572261e-310,6.91660429573051e-310,6.91660429573842e-310,6.91660429574632e-310,6.91660429575423e-310,6.91660429576213e-310,0.749106638
6.91660429577794e-310,6.91660429578585e-310,6.91660429579375e-310,6.91660429580166e-310,6.91660429601668e-310,6.91660429602458e-310,6.91660429603249e-310,6.91660429604039e-310,6.9166042960483e-310,6.9166042960562e-310,6.91660429606411e-310,6.91660429607201e-310,0.720345599
6.91660429608782e-310,6.91660429609573e-310,6.91660429610363e-310,6.91660429611154e-310,6.91660429611944e-310,6.91660429612735e-310,6.91660429613525e-310,6.91660429614316e-310,6.91660429615106e-310,6.91660429615897e-310,6.91660429616687e-310,6.91660429617478e-310,0.688185271
6.91660429619059e-310,6.91660429619849e-310,6.9166042962064e-310,6.91660429621904e-310,6.91660429622695e-310,6.91660429623485e-310,6.91660429624276e-310,6.91660429625067e-310,6.91660429625857e-310,6.91660429626648e-310,6.91660429627438e-310,6.91660429628229e-310,0.651282733
6.9166042962981e-310,6.916604296306e-310,6.91660429631391e-310,6.91660429632181e-310,6.91660429632972e-310,6.91660429633762e-310,6.91660429634553e-310,6.91660429635343e-310,6.91660429636134e-310,6.91660429636924e-310,6.91660429637715e-310,6.91660429638505e-310,0.610049759
6.91660429640086e-310,6.91660429640877e-310,6.91660429662378e-310,6.91660429663169e-310,6.91660429663959e-310,6.9166042966475e-310,6.9166042966554e-310,6.91660429666331e-310,6.91660429667121e-310,6.91660429667912e-310,6.91660429668702e-310,6.91660429669493e-310,0.56603087
6.91660429671074e-310,6.91660429671864e-310,6.91660429672655e-310,6.91660429673445e-310,6.91660429674236e-310,6.91660429675026e-310,6.91660429675817e-310,6.91660429676607e-310,6.91660429677398e-310,6.91660429678188e-310,6.91660429678979e-310,6.91660429679769e-310,0.520969977
6.9166042968135e-310,6.91660429682615e-310,6.91660429683406e-310,6.91660429684196e-310,6.91660429684987e-310,6.91660429685777e-310,6.91660429686568e-310,6.91660429687358e-310,6.91660429688149e-310,6.91660429688939e-310,6.9166042968973e-310,6.9166042969052e-310,0.474659094
6.91660429692101e-310,6.91660429692892e-310,6.91660429693682e-310,6.91660429694473e-310,6.91660429695263e-310,6.91660429696054e-310,6.91660429696844e-310,6.91660429697635e-310,6.91660429698425e-310,6.91660429699216e-310,6.91660429700006e-310,6.91660429700797e-310,0.429259293
6.91660429723089e-310,6.9166042972388e-310,6.9166042972467e-310,6.91660429725461e-310,6.91660429726251e-310,6.91660429727042e-310,6.91660429727832e-310,6.91660429728623e-310,6.91660429729413e-310,6.91660429730204e-310,6.91660429730994e-310,6.91660429731785e-310,0.38585714
6.91660429733366e-310,6.91660429734156e-310,6.91660429734947e-310,6.91660429735737e-310,6.91660429736528e-310,6.91660429737318e-310,6.91660429738109e-310,6.91660429738899e-310,6.9166042973969e-310,6.9166042974048e-310,6.91660429741271e-310,6.91660429742061e-310,0.342091763
6.91660429764353e-310,6.91660429765144e-310,6.91660429765935e-310,6.91660429766725e-310,6.91660429767516e-310,6.91660429768306e-310,6.91660429769097e-310,6.91660429769887e-310,6.91660429770678e-310,6.91660429771468e-310,6.91660429772259e-310,6.91660429773049e-310,0.300680041
6.9166042977463e-310,6.91660429775421e-310,6.91660429776211e-310,6.91660429777002e-310,6.91660429777792e-310,6.91660429778583e-310,6.91660429779373e-310,6.91660429780164e-310,6.91660429780954e-310,6.91660429781745e-310,6.91660429782535e-310,6.916604297838e-310,0.263176181
6.91660429785381e-310,6.91660429786171e-310,6.91660429786962e-310,6.91660429787752e-310,6.91660429788543e-310,6.91660429789333e-310,6.91660429790124e-310,6.91660429790914e-310,6.91660429791705e-310,6.91660429792495e-310,6.91660429793286e-310,6.91660429794076e-310,0.227703987
6.91660429795657e-310,6.91660429796448e-310,6.91660429797239e-310,6.91660429798029e-310,6.9166042979882e-310,6.9166042979961e-310,6.91660429800401e-310,6.91660429801191e-310,6.91660429801982e-310,6.91660429802772e-310,6.91660429824274e-310,6.91660429825064e-310,0.195720706
6.91660429826645e-310,6.91660429827436e-310,6.91660429828226e-310,6.91660429829017e-310,6.91660429829807e-310,6.91660429830598e-310,6.91660429831388e-310,6.91660429832179e-310,6.91660429832969e-310,6.9166042983376e-310,6.9166042983455e-310,6.91660429835341e-310,0.168090024
6.91660429836922e-310,6.91660429837712e-310,6.91660429838503e-310,6.91660429839293e-310,6.91660429840084e-310,6.91660429840874e-310,6.91660429841665e-310,6.91660429842455e-310,6.91660429843246e-310,6.91660429844511e-310,6.91660429845301e-310,6.91660429846092e-310,0.144679716
6.91660429847673e-310,6.91660429848463e-310,6.91660429849254e-310,6.91660429850044e-310,6.91660429850835e-310,6.91660429851625e-310,6.91660429852416e-310,6.91660429853206e-310,6.91660429853997e-310,6.91660429854787e-310,6.91660429855578e-310,6.91660429856368e-310,0.124830647
6.91660429857949e-310,6.9166042985874e-310,6.9166042985953e-310,6.91660429860321e-310,6.91660429861111e-310,6.91660429861902e-310,6.91660429862692e-310,6.91660429863483e-310,6.91660429884985e-310,6.91660429885775e-310,6.91660429886566e-310,6.91660429887356e-310,0.108237331
6.91660429888937e-310,6.91660429889728e-310,6.91660429890518e-310,6.91660429891309e-310,6.91660429892099e-310,6.9166042989289e-310,6.9166042989368e-310,6.91660429894471e-310,6.91660429895261e-310,6.91660429896052e-310,6.91660429896842e-310,6.91660429897633e-310,0.09440058
6.91660429899214e-310,6.91660429900004e-310,6.91660429900795e-310,6.91660429901585e-310,6.91660429902376e-310,6.91660429903166e-310,6.91660429903957e-310,6.91660429905221e-310,6.91660429906012e-310,6.91660429906802e-310,6.91660429907593e-310,6.91660429908384e-310,0.082363039
