"band1","band2","band3","band4","band5","band6","band7","band8","band9","band10","band11","band12","band13","band14","band15","band16","band17","band18","band19","band20","band21"
0.976237535476685,0.987398862838745,0.980108141899109,0.304926425218582,0.55566418170929,0.303369879722595,0.996350824832916,0.98755019903183,0.995648801326752,0.995263755321503,0.651376247406006,0.944753766059876,0.744355320930481,0.979774951934815,0.997389256954193,0.980780959129334,0.970886051654816,0.988035678863525,0.978277385234833,0.980489194393158,0.97102165222168
0.981220424175263,0.987038969993591,0.984949231147766,0.33750307559967,0.594965517520905,0.335838615894318,0.99760901927948,0.985524833202362,0.994514644145966,0.994061648845673,0.659780979156494,0.941219449043274,0.738360226154327,0.979358613491058,0.996909439563751,0.980897784233093,0.971234798431397,0.988142728805542,0.978376865386963,0.980513989925385,0.976257979869843
0.985321581363678,0.987052917480469,0.988951921463013,0.371598780155182,0.63338702917099,0.369832396507263,0.998293936252594,0.983984351158142,0.993763089179993,0.993238389492035,0.667710661888123,0.938224017620087,0.728581070899963,0.97945773601532,0.996694147586823,0.981142699718475,0.971698701381683,0.988387823104858,0.978650987148285,0.980812311172485,0.980590641498566
0.988601207733154,0.987509548664093,0.992153584957123,0.40700563788414,0.670537769794464,0.405146151781082,0.998150110244751,0.983464598655701,0.99345874786377,0.992859363555908,0.674837708473206,0.936275541782379,0.720663547515869,0.980182588100433,0.996813654899597,0.981581091880798,0.972326278686523,0.988808512687683,0.979159235954285,0.98144656419754,0.984090864658356
0.991098999977112,0.988360047340393,0.994565010070801,0.443482130765915,0.706057131290436,0.441540628671646,0.997242212295532,0.983993172645569,0.993553936481476,0.992882072925568,0.681141078472138,0.935347020626068,0.717742741107941,0.981494188308716,0.997244834899902,0.982196986675263,0.973119199275971,0.989409863948822,0.979885101318359,0.982383787631989,0.986809492111206
0.992848575115204,0.98946225643158,0.996216535568237,0.480757266283035,0.739634394645691,0.478746891021729,0.995889246463776,0.985067009925842,0.993910253047943,0.993155360221863,0.686904489994049,0.934903204441071,0.716300845146179,0.983212947845459,0.997885704040527,0.98293000459671,0.97401088476181,0.990113019943237,0.980760872364044,0.983509421348572,0.988794922828674
0.993927359580994,0.990616858005524,0.997146785259247,0.518533289432526,0.771014392375946,0.516472518444061,0.994556427001953,0.985907554626465,0.994324445724487,0.993481814861298,0.692622601985931,0.934163689613342,0.710877895355225,0.985069632530212,0.998583734035492,0.983684301376343,0.974924385547638,0.990830779075623,0.981670618057251,0.984668612480164,0.990098655223846
0.99441659450531,0.991602838039398,0.997447073459625,0.556496918201447,0.800004303455353,0.55440229177475,0.993726253509522,0.985850811004639,0.994566261768341,0.993640065193176,0.698819398880005,0.932501077651978,0.701357424259186,0.986757040023804,0.999180257320404,0.984355807304382,0.975753426551819,0.991459548473358,0.982478141784668,0.985684514045715,0.99082750082016
0.994424700737,0.992251515388489,0.997230052947998,0.594320178031921,0.826486468315125,0.592212975025177,0.993671178817749,0.984698474407196,0.994458734989166,0.993441641330719,0.705872595310211,0.929755866527557,0.693071186542511,0.988008260726929,0.999513983726502,0.984843134880066,0.97641921043396,0.991909205913544,0.983084499835968,0.986421346664429,0.991096675395966
0.9941246509552,0.992429792881012,0.996695637702942,0.631675183773041,0.850407302379608,0.62957751750946,0.994421482086182,0.982790589332581,0.993890941143036,0.9927818775177,0.713874042034149,0.926320195198059,0.689697265625,0.988652586936951,0.999476373195648,0.985106587409973,0.976873815059662,0.99212658405304,0.983414590358734,0.986797392368317,0.991046667098999
0.993673264980316,0.992148280143738,0.996001839637756,0.66823536157608,0.871777653694153,0.666172623634338,0.995723485946655,0.980859518051148,0.992852628231049,0.991654396057129,0.722608804702759,0.922926962375641,0.688352048397064,0.988652527332306,0.999091982841492,0.985133945941925,0.977107465267181,0.992112636566162,0.983467400074005,0.986795544624329,0.990843594074249
0.993232011795044,0.991497099399567,0.995348274707794,0.703693449497223,0.890679895877838,0.701684951782227,0.997113585472107,0.979637026786804,0.991439163684845,0.990162134170532,0.731575131416321,0.920292675495148,0.683488547801971,0.988111674785614,0.998383462429047,0.984970211982727,0.977163434028626,0.991913557052612,0.983289837837219,0.986510157585144,0.990641951560974
0.992943346500397,0.990642726421356,0.994899690151215,0.737756609916687,0.907246232032776,0.735828876495361,0.998111844062805,0.979507982730866,0.989824295043945,0.988470017910004,0.740210890769959,0.918745934963226,0.67427670955658,0.987254977226257,0.997512102127075,0.98469752073288,0.977128446102142,0.991617858409882,0.982984483242035,0.986070871353149,0.990579843521118
0.992906868457794,0.989805221557617,0.994763076305389,0.770167291164398,0.921650052070618,0.768341362476349,0.998386681079865,0.980296194553375,0.988230228424072,0.986807107925415,0.748075067996979,0.918063223361969,0.665690660476685,0.986382186412811,0.996638476848602,0.984432101249695,0.977095782756805,0.991332471370697,0.982689440250397,0.985656559467316,0.990752339363098
0.993172347545624,0.989202320575714,0.994989514350891,0.800707519054413,0.934097409248352,0.799000561237335,0.997823238372803,0.98136967420578,0.986870408058167,0.985381603240967,0.75501149892807,0.917593657970429,0.66184002161026,0.985777795314789,0.995920538902283,0.984278857707977,0.977166891098023,0.99116450548172,0.982527315616608,0.985432803630829,0.991205990314484
0.993723213672638,0.988991439342499,0.995559096336365,0.829183578491211,0.944811701774597,0.827613830566406,0.996628344058991,0.981945335865021,0.985906302928925,0.984349191188812,0.7612025141716,0.916577398777008,0.660518884658814,0.985690116882324,0.995498716831207,0.984317719936371,0.977422416210175,0.991190791130066,0.982592821121216,0.985533833503723,0.991928040981293
0.994498372077942,0.989257037639618,0.996399641036987,0.855464041233063,0.954014539718628,0.854044854640961,0.995217621326447,0.981503427028656,0.985414683818817,0.983787894248962,0.767112553119659,0.914534747600555,0.656180441379547,0.986227571964264,0.995431363582611,0.984591126441956,0.977896511554718,0.991456270217896,0.982949674129486,0.986006855964661,0.992858350276947
0.995396256446838,0.989962697029114,0.997377157211304,0.879452466964722,0.961922764778137,0.878194570541382,0.994091808795929,0.980025351047516,0.985375583171845,0.983672618865967,0.77332478761673,0.911505699157715,0.647341132164002,0.987375378608704,0.995707154273987,0.985076069831848,0.978579521179199,0.991935193538666,0.983572542667389,0.986826062202454,0.993894636631012
0.996286809444428,0.99099862575531,0.998347043991089,0.901100099086762,0.968736529350281,0.900005400180817,0.993635892868042,0.978026747703552,0.985643446445465,0.983865082263947,0.780358016490936,0.908030331134796,0.638514757156372,0.98897260427475,0.996228754520416,0.985713541507721,0.979412615299225,0.992564082145691,0.984386146068573,0.987897336483002,0.994919121265411
0.997039377689362,0.992151618003845,0.999149858951569,0.920398473739624,0.974627077579498,0.919465303421021,0.994009494781494,0.976263046264648,0.986036479473114,0.984173953533173,0.788434267044067,0.904868245124817,0.634177505970001,0.990765690803528,0.996854305267334,0.986407160758972,0.980304062366486,0.993252336978912,0.985264480113983,0.989042401313782,0.995814323425293
0.997551023960114,0.993216276168823,0.999678611755371,0.937375903129578,0.979739248752594,0.936607480049133,0.995082259178162,0.975390136241913,0.986327052116394,0.984375238418579,0.797413229942322,0.90262508392334,0.632805943489075,0.992449879646301,0.997396111488342,0.98703408241272,0.981158792972565,0.993884205818176,0.98609209060669,0.990100562572479,0.996475100517273
0.997754514217377,0.993978977203369,0.999800026416779,0.952102184295654,0.984196424484253,0.951478779315949,0.996477901935577,0.975584208965302,0.986318051815033,0.984273791313171,0.806854009628296,0.901436865329742,0.628959655761719,0.993754863739014,0.997702598571777,0.987515449523926,0.981877267360687,0.994353711605072,0.986726820468903,0.990903496742249,0.996827960014343
0.997632384300232,0.994298934936523,0.999547004699707,0.964650392532349,0.988065719604492,0.964169383049011,0.997702836990356,0.976481139659882,0.985872268676758,0.983737349510193,0.816154897212982,0.900910913944244,0.620534658432007,0.994478464126587,0.99764609336853,0.987761318683624,0.982400357723236,0.99460244178772,0.987108647823334,0.991344749927521,0.996862947940826
0.99721360206604,0.994146704673767,0.998950302600861,0.975124895572662,0.991393685340881,0.974772214889526,0.998319983482361,0.97736531496048,0.984954655170441,0.982729256153107,0.824768960475922,0.900321066379547,0.611540019512177,0.994568943977356,0.99720162153244,0.987765371799469,0.982706069946289,0.994609653949738,0.987194359302521,0.991408824920654,0.996615350246429
0.996595859527588,0.993589699268341,0.998105049133301,0.983632862567902,0.994184374809265,0.983396053314209,0.998100936412811,0.977511823177338,0.983630239963532,0.981321930885315,0.832388997077942,0.898975610733032,0.606712758541107,0.994092881679535,0.996413588523865,0.98755270242691,0.982819259166718,0.994404733181,0.987033367156982,0.991148054599762,0.996145367622376
0.995892643928528,0.992769479751587,0.997155845165253,0.990280210971832,0.996453106403351,0.990139067173004,0.99711138010025,0.976547658443451,0.982057094573975,0.979669213294983,0.839057266712189,0.896571159362793,0.605226278305054,0.993268668651581,0.995395720005035,0.987216114997864,0.982820808887482,0.994077742099762,0.98672741651535,0.990681767463684,0.995598018169403
0.995236814022064,0.991908311843872,0.996259570121765,0.995166480541229,0.99816769361496,0.995101273059845,0.995681464672089,0.974662244319916,0.980442941188812,0.977983474731445,0.845171749591827,0.89333987236023,0.601823747158051,0.992357671260834,0.994306325912476,0.98686158657074,0.98280930519104,0.993732869625092,0.986395418643951,0.990184843540192,0.995083391666412
0.994752943515778,0.991232752799988,0.995556354522705,0.998376965522766,0.999324858188629,0.998359680175781,0.994299471378326,0.972497999668121,0.979007482528687,0.976478695869446,0.85129052400589,0.889935970306397,0.593917787075043,0.991664111614227,0.993321180343628,0.986609637737274,0.982882022857666,0.993480324745178,0.986173450946808,0.98983359336853,0.994722604751587
0.994545876979828,0.990921258926392,0.995165765285492,0.99997216463089,0.999917387962341,0.999960482120514,0.993420422077179,0.970808982849121,0.977930009365082,0.97533506155014,0.857976496219635,0.887095808982849,0.584987699985504,0.991429924964905,0.992575943470001,0.9865403175354,0.983133375644684,0.993408203125,0.986182808876038,0.989759862422943,0.994598686695099
0.994665384292603,0.991089880466461,0.995140433311462,0.999953746795654,0.999921441078186,0.999941468238831,0.993341684341431,0.970092117786408,0.977312922477722,0.97464781999588,0.865582942962647,0.885293245315552,0.580161988735199,0.991792142391205,0.992159724235535,0.986739933490753,0.98360812664032,0.993567883968353,0.986481487751007,0.990042567253113,0.994772613048554
0.995112776756287,0.991731822490692,0.995476543903351,0.99833357334137,0.999369740486145,0.998301923274994,0.994089841842651,0.970366537570953,0.97715038061142,0.974412143230438,0.874119877815247,0.884475231170654,0.579280853271484,0.992765724658966,0.992065668106079,0.987209379673004,0.984313070774078,0.993957579135895,0.987074553966522,0.990665912628174,0.995238900184631
0.995831966400147,0.992775678634644,0.996104717254639,0.995099723339081,0.998241782188416,0.995019555091858,0.995395123958588,0.971112310886383,0.977345585823059,0.974525094032288,0.883222043514252,0.88409960269928,0.577356457710266,0.994203746318817,0.992231547832489,0.987886309623718,0.985194742679596,0.994528532028198,0.987909257411957,0.991554200649262,0.995936930179596
0.996723830699921,0.994024336338043,0.99690455198288,0.990179598331451,0.996550142765045,0.990034222602844,0.996789276599884,0.9715656042099,0.977715015411377,0.974807322025299,0.892308235168457,0.883404970169067,0.57111269235611,0.995864808559418,0.992508113384247,0.988691866397858,0.986176013946533,0.995184779167175,0.988865554332733,0.992542743682861,0.996782660484314
0.997666716575623,0.995259165763855,0.997733950614929,0.983502686023712,0.994316279888153,0.983269929885864,0.997804522514343,0.971107721328735,0.978039562702179,0.975039482116699,0.900663018226624,0.881828725337982,0.563597500324249,0.997407197952271,0.992739915847778,0.989511072635651,0.987147986888886,0.995831668376923,0.989819407463074,0.993465900421143,0.997654974460602
0.998518288135529,0.996277511119843,0.998429477214813,0.97495973110199,0.991549670696259,0.974631488323212,0.998084902763367,0.969573795795441,0.978113532066345,0.97501415014267,0.907793760299683,0.879247069358826,0.559911727905273,0.998564660549164,0.992786347866058,0.990234732627869,0.988013803958893,0.996338486671448,0.990633368492127,0.994157075881958,0.998413145542145
0.999163627624512,0.996903955936432,0.998848497867584,0.964456617832184,0.988254189491272,0.964012682437897,0.997543632984161,0.967328131198883,0.977785706520081,0.974575281143189,0.913216888904572,0.876047432422638,0.560417830944061,0.999129235744476,0.992524147033691,0.990785002708435,0.988697290420532,0.996656656265259,0.991215288639069,0.994499862194061,0.998954355716705
0.999509692192078,0.997046947479248,0.998909413814545,0.951888978481293,0.984407484531403,0.951307117938995,0.996390104293823,0.965091705322266,0.976996064186096,0.973656594753265,0.917072713375092,0.87296462059021,0.560228228569031,0.99901157617569,0.991907954216003,0.991113901138306,0.989165842533112,0.9967320561409,0.991526961326599,0.994456350803375,0.999181628227234
0.999531984329224,0.996775686740875,0.998570501804352,0.937152743339539,0.97996312379837,0.936423420906067,0.995021224021912,0.96357661485672,0.975780069828033,0.972307503223419,0.919952690601349,0.870675027370453,0.555625259876251,0.998256504535675,0.990970373153687,0.991233050823212,0.989425420761108,0.996595144271851,0.991586625576019,0.994060933589935,0.999078154563904
0.999233603477478,0.99617063999176,0.997857391834259,0.920156896114349,0.974855184555054,0.919283866882324,0.993915021419525,0.963134825229645,0.974261045455933,0.970660507678986,0.922522246837616,0.869431078433991,0.548872888088226,0.997048735618591,0.989824295043945,0.991223514080048,0.989559531211853,0.996322989463806,0.991464376449585,0.993444740772247,0.998671591281891
0.998695611953735,0.995431363582611,0.996880769729614,0.900843918323517,0.968973696231842,0.899820744991303,0.993461608886719,0.963572263717651,0.972649037837982,0.968910872936249,0.925281941890717,0.868978023529053,0.545098185539246,0.995648682117462,0.988611459732056,0.99117523431778,0.989634394645691,0.996002614498138,0.991287648677826,0.992782175540924,0.99801903963089
0.998027324676514,0.994788706302643,0.995768368244171,0.879186630249023,0.962174832820892,0.878019154071808,0.993815660476685,0.964247167110443,0.971163272857666,0.967265427112579,0.928404569625855,0.868674159049988,0.545449137687683,0.994368135929108,0.987500071525574,0.991193234920502,0.989769697189331,0.995746910572052,0.991199910640717,0.99226588010788,0.99725353717804
0.997354447841644,0.994433224201202,0.99468457698822,0.855185866355896,0.954283177852631,0.853884816169739,0.99482661485672,0.964411616325378,0.969984650611877,0.965918302536011,0.931938648223877,0.867788374423981,0.545560002326965,0.993472218513489,0.986636877059937,0.991361737251282,0.990050792694092,0.995666682720184,0.991306841373444,0.992040932178497,0.996472656726837
0.996802628040314,0.994490444660187,0.993784964084625,0.828897893428803,0.945100843906403,0.827470719814301,0.996133863925934,0.963562905788422,0.969244956970215,0.964981973171234,0.935447156429291,0.865887999534607,0.541377425193787,0.993114590644836,0.986110329627991,0.991762161254883,0.990539312362671,0.995811283588409,0.991683006286621,0.992216229438782,0.995829641819
0.996485888957977,0.994994580745697,0.993204772472382,0.80041378736496,0.93440854549408,0.798876047134399,0.997242510318756,0.961719632148743,0.968969881534576,0.964476883411408,0.938245356082916,0.863074004650116,0.534578204154968,0.993311405181885,0.985942900180817,0.992389440536499,0.991245210170746,0.996200859546661,0.992342293262482,0.992794692516327,0.995414853096008
0.996468484401703,0.995882630348206,0.99300879240036,0.769879221916199,0.921980977058411,0.768239080905914,0.997754037380219,0.959389984607697,0.969081103801727,0.964341759681702,0.939851462841034,0.859918117523193,0.530333936214447,0.993931233882904,0.986074864864349,0.993214964866638,0.992136180400848,0.996786057949066,0.99324369430542,0.993711709976196,0.995294034481049
0.996755838394165,0.996991217136383,0.993215084075928,0.737477123737335,0.907592177391052,0.735740721225739,0.997447431087494,0.957335114479065,0.969415605068207,0.964415073394775,0.940386474132538,0.857176542282105,0.530418753623962,0.994783818721771,0.98638129234314,0.994162917137146,0.993136942386627,0.997491955757141,0.994271218776703,0.994833111763001,0.995469450950623
0.997299015522003,0.998125612735748,0.993760228157044,0.703422367572784,0.891038596630096,0.70161372423172,0.996391534805298,0.956176698207855,0.969765543937683,0.96448689699173,0.94010317325592,0.855424523353577,0.530835330486298,0.995589554309845,0.986704885959625,0.995122849941254,0.994136035442352,0.998220324516296,0.995301604270935,0.995961725711823,0.99589079618454
0.997986316680908,0.999068021774292,0.994522929191589,0.667982041835785,0.872144937515259,0.666114449501038,0.994932889938355,0.956085562705994,0.969922482967377,0.964339911937714,0.939558684825897,0.854763031005859,0.527150988578796,0.996077179908752,0.986874520778656,0.995982348918915,0.995047926902771,0.998834788799286,0.996204674243927,0.99691653251648,0.996467888355255
0.998693466186523,0.999629318714142,0.995329439640045,0.631439983844757,0.850780487060547,0.629534125328064,0.993529260158539,0.95667427778244,0.969709157943726,0.963814735412598,0.939442276954651,0.854767084121704,0.520411133766174,0.996041178703308,0.986774742603302,0.996649622917175,0.995776236057282,0.99925297498703,0.9968621134758,0.997554183006287,0.997047066688538
0.999240815639496,0.999736130237579,0.995988190174103,0.594107747077942,0.82686448097229,0.592182040214539,0.992650747299194,0.957238852977753,0.969040930271149,0.962828278541565,0.940324127674103,0.854698836803436,0.515747249126434,0.995378732681274,0.986332654953003,0.997078120708466,0.996293544769287,0.999445497989655,0.997239291667938,0.997818052768707,0.997477829456329
0.999468326568604,0.999381601810455,0.996306300163269,0.556307196617127,0.800382912158966,0.554380893707275,0.992546677589417,0.957076191902161,0.967920660972595,0.96139669418335,0.94246369600296,0.853873431682587,0.515529334545136,0.994122564792633,0.985551536083221,0.997283279895783,0.996581792831421,0.999391436576843,0.997320890426636,0.997681021690369,0.997588396072388
0.999226152896881,0.99866658449173,0.996108889579773,0.518369197845459,0.771389544010162,0.516459882259369,0.993224561214447,0.955852031707764,0.966466963291168,0.959635317325592,0.945718050003052,0.85199785232544,0.516200959682465,0.992462456226349,0.984514594078064,0.997309863567352,0.996711015701294,0.999156355857849,0.997203290462494,0.997271299362183,0.997232496738434
0.998386442661285,0.997782528400421,0.995271325111389,0.480618447065353,0.740003168582916,0.478742778301239,0.994406998157501,0.95376992225647,0.964848875999451,0.957729041576386,0.949582934379578,0.849319159984589,0.513027250766754,0.9906445145607,0.983362853527069,0.99724805355072,0.996748566627502,0.998845040798187,0.996979892253876,0.99673342704773,0.996283531188965
0.996861040592194,0.996938347816467,0.993705928325653,0.443368792533875,0.706416428089142,0.441541165113449,0.99563604593277,0.951462805271149,0.963288307189941,0.955895066261292,0.953369140625,0.846486032009125,0.506414175033569,0.988965094089508,0.98224949836731,0.997196733951569,0.996800303459168,0.998538374900818,0.996798932552338,0.996249139308929,0.994660913944244
0.994596302509308,0.996335804462433,0.991379857063294,0.406917184591293,0.670884966850281,0.405150502920151,0.996450006961823,0.949677288532257,0.961977064609528,0.95433384180069,0.956433773040772,0.844230234622955,0.501362025737763,0.987666189670563,0.981324017047882,0.997258126735687,0.996956944465637,0.998359560966492,0.99677699804306,0.995979487895966,0.992300927639008
0.991551160812378,0.996123790740967,0.988270163536072,0.371535092592239,0.633720576763153,0.369839698076248,0.996511697769165,0.948895275592804,0.961061537265778,0.953181087970734,0.958404958248138,0.842997491359711,0.500795602798462,0.986923038959503,0.980672478675842,0.99748557806015,0.997269034385681,0.998360633850098,0.996984839439392,0.996057331562042,0.989162147045136
0.987686157226563,0.996346056461334,0.984388113021851,0.337461352348328,0.595280766487122,0.335846275091171,0.995771050453186,0.949093699455261,0.960572123527527,0.952478528022766,0.95930427312851,0.842717349529266,0.501662015914917,0.986777007579804,0.980322480201721,0.997904419898987,0.997747659683228,0.99855500459671,0.997442781925201,0.996500909328461,0.985203623771668
0.98294472694397,0.996950447559357,0.979685842990875,0.304904252290726,0.555960118770599,0.303377658128738,0.994441568851471,0.949749171733856,0.960455477237701,0.952156484127045,0.959539771080017,0.842845141887665,0.499006897211075,0.987124145030975,0.980213284492493,0.998451352119446,0.998348414897919,0.998886525630951,0.998081743717194,0.997243404388428,0.980355978012085
0.977206408977509,0.99776566028595,0.974092662334442,0.274034172296524,0.516172349452972,0.272601038217545,0.992945313453674,0.950119256973267,0.960541486740112,0.952047526836395,0.95976710319519,0.842631876468658,0.492582589387894,0.987748563289642,0.980213701725006,0.999027132987976,0.998960912227631,0.999250292778015,0.998781204223633,0.99813312292099,0.974507689476013
0.970305502414703,0.998572051525116,0.967439472675324,0.244983240962029,0.476336449384689,0.24364760518074,0.991766393184662,0.949593961238861,0.960597574710846,0.951912462711334,0.960633516311646,0.84150093793869,0.48717588186264,0.988334953784943,0.980122268199921,0.999477803707123,0.999437808990479,0.999495625495911,0.999368727207184,0.998956084251404,0.967472434043884
0.961981177330017,0.999072790145874,0.9594806432724,0.217847153544426,0.436867266893387,0.21661052107811,0.991273880004883,0.948028147220612,0.960358619689941,0.951488971710205,0.962582945823669,0.839341998100281,0.486221224069595,0.988555431365967,0.979723751544952,0.999628722667694,0.999615430831909,0.999443709850311,0.999636292457581,0.999472260475159,0.958997964859009
0.95190042257309,0.999039232730866,0.94986355304718,0.192683815956116,0.398160636425018,0.191546306014061,0.99160361289978,0.945792019367218,0.959576427936554,0.950521349906921,0.965668857097626,0.836553156375885,0.487222462892532,0.988099038600922,0.978795051574707,0.999287724494934,0.999306201934815,0.998906493186951,0.999383747577667,0.999448835849762,0.948749363422394
0.939661145210266,0.998230576515198,0.938159942626953,0.169516980648041,0.360581427812576,0.168478637933731,0.992592573165894,0.943599700927734,0.958044230937958,0.948809742927551,0.969557166099548,0.833854079246521,0.485082358121872,0.986742913722992,0.977151215076447,0.998284876346588,0.998339593410492,0.997712373733521,0.998436272144318,0.998676896095276,0.936331212520599
0.924816310405731,0.996502757072449,0.923886835575104,0.148339629173279,0.324453741312027,0.147397503256798,0.99385666847229,0.942135572433472,0.955622673034668,0.946216702461243,0.973636567592621,0.831918597221375,0.478904724121094,0.984349191188812,0.974644601345062,0.99646383523941,0.996552884578705,0.995704293251038,0.996640503406525,0.997017800807953,0.921304106712341
0.90691351890564,0.993778645992279,0.906539082527161,0.129114598035812,0.290055721998215,0.128265663981438,0.994910538196564,0.94171929359436,0.952239274978638,0.94267213344574,0.977218210697174,0.831031799316406,0.47318696975708,0.98087477684021,0.971158921718597,0.993673324584961,0.993796646595001,0.992737829685211,0.9938645362854,0.994380176067352,0.903222799301148
0.885529339313507,0.990006387233734,0.88564270734787,0.111782252788544,0.257614552974701,0.111022032797337,0.995347738265991,0.942143559455872,0.947851777076721,0.93814355134964,0.979790508747101,0.830957233905792,0.471815407276154,0.976325869560242,0.966592371463776,0.989763557910919,0.989922940731049,0.988678812980652,0.989983379840851,0.990672826766968,0.881676077842712
0.860312283039093,0.985128462314606,0.860798180103302,0.096261739730835,0.227302074432373,0.0955855250358582,0.994967639446259,0.942772328853607,0.942415595054627,0.932592988014221,0.981202363967896,0.831049919128418,0.47288966178894,0.970697224140167,0.960829615592957,0.984563887119293,0.984741985797882,0.983351171016693,0.984857141971588,0.985822439193726,0.856327414512634
0.831032752990723,0.979051113128662,0.831734657287598,0.0824564844369888,0.199236795306206,0.0818585008382797,0.993860304355621,0.942872226238251,0.935836613178253,0.925926685333252,0.981714367866516,0.830581903457642,0.471252381801605,0.96393209695816,0.953702867031097,0.977852284908295,0.978036403656006,0.976549386978149,0.978272557258606,0.979681849479675,0.826955318450928
0.797602474689484,0.971551358699799,0.798338830471039,0.070257842540741,0.173485368490219,0.0697320774197578,0.992364704608917,0.941974520683289,0.927908062934876,0.917951226234436,0.981871783733368,0.829106271266937,0.465375274419785,0.9558265209198,0.944953799247742,0.969345510005951,0.969509899616242,0.967981100082398,0.969947159290314,0.972003519535065,0.793482780456543
0.760115802288055,0.962276756763458,0.760693609714508,0.0595484264194965,0.150063708424568,0.0590891502797604,0.990954220294952,0.940117657184601,0.918288171291351,0.908326983451843,0.982375204563141,0.82668948173523,0.459392189979553,0.946010529994965,0.934215843677521,0.958666861057282,0.958790898323059,0.957288265228272,0.959490418434143,0.962425589561462,0.756009161472321
0.71884024143219,0.950730800628662,0.719069719314575,0.050206582993269,0.128946736454964,0.0498079359531403,0.990056693553925,0.937821984291077,0.906496405601502,0.896581590175629,0.983774244785309,0.823861539363861,0.457585245370865,0.933942496776581,0.921019911766052,0.945375144481659,0.94543731212616,0.944013953208923,0.946415960788727,0.950443804264069,0.714808821678162
0.674227476119995,0.93627655506134,0.673941671848297,0.0421089679002762,0.110070116817951,0.0417654849588871,0.989910781383514,0.935823202133179,0.891925752162933,0.882114470005035,0.986299157142639,0.821364998817444,0.458666801452637,0.91892546415329,0.904815793037415,0.928964734077454,0.928955435752869,0.927655816078186,0.930172562599182,0.935457468032837,0.670330405235291
0.626886546611786,0.918204843997955,0.625953853130341,0.0351341851055622,0.0933383405208588,0.034839604049921,0.990467071533203,0.934716820716858,0.873898208141327,0.864250421524048,0.989751279354096,0.81977105140686,0.457509100437164,0.900177359580994,0.885012984275818,0.908912718296051,0.908833086490631,0.907684743404388,0.91017210483551,0.916799902915955,0.623180866241455
0.577554702758789,0.895796179771423,0.575889110565186,0.0291632022708654,0.0786296501755714,0.0289122592657805,0.991387248039246,0.934636950492859,0.851736724376679,0.842317223548889,0.993568360805512,0.819199144840241,0.45197993516922,0.876931011676788,0.861048102378845,0.884739458560944,0.884597837924957,0.883604228496552,0.885863840579987,0.893815994262695,0.574088454246521
0.52705579996109,0.868423700332642,0.524620771408081,0.0240826234221458,0.0658050253987312,0.023870263248682,0.992133617401123,0.935201108455658,0.824851870536804,0.815724849700928,0.996984124183655,0.819255530834198,0.445791631937027,0.848520874977112,0.832455277442932,0.856038808822632,0.85586541891098,0.855011880397797,0.856800615787506,0.865944564342499,0.523871839046478
0.476258426904678,0.83563494682312,0.473068505525589,0.0197858791798353,0.0547132305800915,0.0196071043610573,0.992134630680084,0.935710251331329,0.792829215526581,0.784056961536408,0.999248325824738,0.819230854511261,0.443533360958099,0.814498364925385,0.798938512802124,0.822575092315674,0.822401344776154,0.821651160717011,0.822702288627625,0.832792282104492,0.473385095596314
0.426023423671722,0.797231614589691,0.422141253948212,0.0161736588925123,0.0451957955956459,0.0160237960517406,0.990902662277222,0.935483455657959,0.755505740642548,0.747151553630829,0.999850749969482,0.818459928035736,0.444558680057526,0.774712562561035,0.760431110858917,0.784298062324524,0.784168124198914,0.783463180065155,0.783514440059662,0.794215381145477,0.423478156328201
0.377169489860535,0.753332674503326,0.372697085142136,0.0131545420736074,0.0370929725468159,0.0130295399576426,0.988139986991882,0.934220373630524,0.713018119335175,0.705134868621826,0.998569309711456,0.81664901971817,0.443850010633469,0.729362785816193,0.717126786708832,0.74139279127121,0.741353929042816,0.740632057189941,0.739449501037598,0.750358462333679,0.374958068132401
0.330426514148712,0.704390168190002,0.325492054224014,0.0106455609202385,0.0302475299686193,0.0105419969186187,0.983721375465393,0.932128727436066,0.665818989276886,0.658455967903137,0.995435655117035,0.814028978347778,0.438718318939209,0.67901349067688,0.66950523853302,0.694290935993195,0.694387674331665,0.693582534790039,0.690986633300781,0.701682507991791,0.32854175567627
0.286409080028534,0.651173233985901,0.281161040067673,0.00857244245707989,0.0245082601904869,0.00848715472966433,0.977602481842041,0.9298415184021,0.614672005176544,0.607865154743195,0.990590929985046,0.811226904392242,0.432380497455597,0.624566435813904,0.618307173252106,0.643659353256226,0.643928527832031,0.642982184886932,0.638868391513825,0.648941159248352,0.28483647108078
0.245598688721657,0.594732105731964,0.24019168317318,0.00686910375952721,0.019732428714633,0.00679931044578552,0.969630837440491,0.928058922290802,0.560590267181397,0.554366528987885,0.983954131603241,0.808951318264008,0.429664999246597,0.567191481590271,0.564490795135498,0.590367257595062,0.590831816196442,0.589697659015656,0.584052920341492,0.593141376972199,0.244315609335899
0.208333820104599,0.536311984062195,0.202917695045471,0.00547736277803779,0.0157875027507544,0.00542063033208251,0.959382772445679,0.927212178707123,0.504771947860718,0.499146074056625,0.975057065486908,0.807628154754639,0.430569767951965,0.50824236869812,0.509171724319458,0.53542685508728,0.536099314689636,0.534749686717987,0.527653098106384,0.535476207733154,0.207311064004898
